team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW ORLEANS PELICANS,240,39,74,4,13,18,23,6,35,27,7,10,13,23,away,win,100.0,CLEVELAND CAVALIERS,89.0
CLEVELAND CAVALIERS,240,33,80,6,15,17,27,10,25,22,10,2,11,16,home,loss,89.0,NEW ORLEANS PELICANS,100.0
ORLANDO MAGIC,240,32,77,8,20,15,25,8,32,19,10,2,15,17,away,loss,87.0,DETROIT PISTONS,103.0
DETROIT PISTONS,240,39,86,6,20,19,28,17,39,22,7,7,15,20,home,win,103.0,ORLANDO MAGIC,87.0
WASHINGTON WIZARDS,240,34,90,10,22,10,15,12,44,20,10,4,18,17,away,win,88.0,GOLDEN STATE WARRIORS,85.0
GOLDEN STATE WARRIORS,240,30,80,7,23,18,23,5,42,19,12,6,19,16,home,loss,85.0,WASHINGTON WIZARDS,88.0
SAN ANTONIO SPURS,240,35,82,6,23,14,21,13,26,23,6,8,11,31,away,loss,90.0,HOUSTON ROCKETS,97.0
HOUSTON ROCKETS,240,33,75,5,18,26,47,19,36,18,5,4,15,21,home,win,97.0,SAN ANTONIO SPURS,90.0
INDIANA PACERS,240,42,99,5,21,15,27,17,46,23,7,2,4,16,away,win,104.0,LOS ANGELES LAKERS,92.0
LOS ANGELES LAKERS,240,37,94,5,24,13,16,7,43,24,3,4,9,18,home,loss,92.0,INDIANA PACERS,104.0
BOSTON CELTICS,240,32,82,6,22,18,24,13,27,21,8,2,17,22,away,loss,88.0,NEW YORK KNICKS,114.0
NEW YORK KNICKS,240,44,82,10,20,16,23,12,34,25,9,7,15,20,home,win,114.0,BOSTON CELTICS,88.0
MEMPHIS GRIZZLIES,240,43,83,6,13,6,10,9,37,24,9,2,13,20,away,win,98.0,PORTLAND TRAIL BLAZERS,81.0
PORTLAND TRAIL BLAZERS,240,30,87,4,24,17,22,12,28,18,4,2,12,12,home,loss,81.0,MEMPHIS GRIZZLIES,98.0
