team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
WASHINGTON WIZARDS,265,42,100,4,14,11,18,18,42,26,4,3,17,20,away,loss,99.0,ATLANTA HAWKS,101.0
ATLANTA HAWKS,265,38,89,7,21,18,24,11,35,27,10,1,15,14,home,win,101.0,WASHINGTON WIZARDS,99.0
NEW YORK KNICKS,240,32,80,5,21,17,19,9,29,20,7,1,6,19,away,loss,86.0,BOSTON CELTICS,90.0
BOSTON CELTICS,240,33,68,7,21,17,25,6,36,17,1,5,15,19,home,win,90.0,NEW YORK KNICKS,86.0
UTAH JAZZ,240,38,84,8,21,19,20,11,33,24,6,6,10,21,away,win,103.0,DENVER NUGGETS,93.0
DENVER NUGGETS,240,36,85,7,21,14,24,12,34,22,7,11,8,23,home,loss,93.0,UTAH JAZZ,103.0
BROOKLYN NETS,240,36,79,12,23,15,20,7,31,24,4,4,12,25,away,loss,99.0,DETROIT PISTONS,103.0
DETROIT PISTONS,240,39,83,3,10,22,31,9,34,23,2,4,13,21,home,win,103.0,BROOKLYN NETS,99.0
HOUSTON ROCKETS,240,39,79,12,29,26,35,7,25,20,10,3,15,23,away,win,116.0,GOLDEN STATE WARRIORS,112.0
GOLDEN STATE WARRIORS,240,43,90,6,22,20,24,19,37,22,6,6,18,30,home,loss,112.0,HOUSTON ROCKETS,116.0
CHARLOTTE BOBCATS,240,39,83,4,12,12,17,8,30,19,5,4,11,19,away,loss,94.0,INDIANA PACERS,99.0
INDIANA PACERS,240,36,76,8,21,19,25,6,38,19,6,10,12,21,home,win,99.0,CHARLOTTE BOBCATS,94.0
CHICAGO BULLS,240,34,81,7,24,16,19,17,27,26,8,6,15,22,away,win,91.0,MILWAUKEE BUCKS,90.0
MILWAUKEE BUCKS,240,33,74,4,10,20,25,13,25,18,6,8,14,19,home,loss,90.0,CHICAGO BULLS,91.0
MEMPHIS GRIZZLIES,240,40,80,6,15,12,17,12,30,24,3,2,11,17,away,loss,98.0,NEW ORLEANS PELICANS,104.0
NEW ORLEANS PELICANS,240,39,76,9,22,17,20,8,23,22,3,5,6,12,home,win,104.0,MEMPHIS GRIZZLIES,98.0
LOS ANGELES LAKERS,240,36,87,7,25,18,31,15,26,26,7,4,19,17,away,loss,97.0,OKLAHOMA CITY THUNDER,122.0
OKLAHOMA CITY THUNDER,240,47,99,8,25,20,23,20,39,34,14,8,14,25,home,win,122.0,LOS ANGELES LAKERS,97.0
CLEVELAND CAVALIERS,240,42,87,8,21,17,20,7,37,18,6,3,10,16,away,win,109.0,ORLANDO MAGIC,100.0
ORLANDO MAGIC,240,37,85,11,30,15,16,8,37,22,7,5,12,21,home,loss,100.0,CLEVELAND CAVALIERS,109.0
SACRAMENTO KINGS,240,38,87,6,19,25,29,17,26,12,11,4,15,22,away,loss,107.0,PHOENIX SUNS,116.0
PHOENIX SUNS,240,41,83,12,24,22,29,16,27,20,11,9,16,20,home,win,116.0,SACRAMENTO KINGS,107.0
MINNESOTA TIMBERWOLVES,240,38,88,11,23,23,26,10,31,22,9,4,12,12,away,loss,110.0,SAN ANTONIO SPURS,117.0
SAN ANTONIO SPURS,240,48,87,10,22,11,13,7,35,32,8,7,13,18,home,win,117.0,MINNESOTA TIMBERWOLVES,110.0
PHILADELPHIA 76ERS,240,37,84,9,23,17,21,12,30,19,7,5,17,18,away,loss,100.0,TORONTO RAPTORS,108.0
TORONTO RAPTORS,240,39,82,10,25,20,24,10,37,24,8,5,15,19,home,win,108.0,PHILADELPHIA 76ERS,100.0
