team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DETROIT PISTONS,240,35,87,6,22,9,12,15,28,17,13,5,15,21,away,loss,85.0,ATLANTA HAWKS,93.0
ATLANTA HAWKS,240,36,71,4,15,17,24,5,33,23,11,8,21,12,home,win,93.0,DETROIT PISTONS,85.0
BROOKLYN NETS,240,32,67,9,19,18,25,6,30,21,6,5,17,27,away,loss,91.0,CHARLOTTE BOBCATS,95.0
CHARLOTTE BOBCATS,240,36,81,5,13,18,30,17,24,17,7,4,15,20,home,win,95.0,BROOKLYN NETS,91.0
WASHINGTON WIZARDS,240,38,84,8,19,14,14,15,29,31,6,5,14,17,away,win,98.0,CLEVELAND CAVALIERS,91.0
CLEVELAND CAVALIERS,240,32,77,9,23,18,21,13,25,19,5,0,15,20,home,loss,91.0,WASHINGTON WIZARDS,98.0
HOUSTON ROCKETS,240,42,76,12,31,24,33,8,22,29,9,2,11,23,away,loss,120.0,DALLAS MAVERICKS,123.0
DALLAS MAVERICKS,240,42,72,11,22,28,33,7,29,26,9,5,15,26,home,win,123.0,HOUSTON ROCKETS,120.0
MEMPHIS GRIZZLIES,265,34,88,3,12,17,19,16,32,17,8,6,6,17,away,win,88.0,GOLDEN STATE WARRIORS,81.0
GOLDEN STATE WARRIORS,265,36,82,5,18,4,8,7,36,24,3,3,14,20,home,loss,81.0,MEMPHIS GRIZZLIES,88.0
PORTLAND TRAIL BLAZERS,240,35,86,11,31,10,15,16,29,26,10,5,16,14,away,win,91.0,MILWAUKEE BUCKS,82.0
MILWAUKEE BUCKS,240,35,80,5,14,7,12,12,30,18,6,5,19,19,home,loss,82.0,PORTLAND TRAIL BLAZERS,91.0
LOS ANGELES CLIPPERS,240,40,81,12,24,10,16,6,37,24,8,5,19,25,away,win,102.0,MINNESOTA TIMBERWOLVES,98.0
MINNESOTA TIMBERWOLVES,240,34,90,5,22,25,31,10,35,24,10,2,14,17,home,loss,98.0,LOS ANGELES CLIPPERS,102.0
UTAH JAZZ,240,37,83,8,24,16,20,9,28,27,7,7,14,25,away,loss,98.0,NEW ORLEANS PELICANS,105.0
NEW ORLEANS PELICANS,240,40,79,5,15,20,33,14,30,24,9,13,12,20,home,win,105.0,UTAH JAZZ,98.0
INDIANA PACERS,265,33,87,9,30,28,36,10,39,16,7,8,14,19,away,win,103.0,NEW YORK KNICKS,96.0
NEW YORK KNICKS,265,37,100,8,30,14,17,16,36,15,9,5,15,32,home,loss,96.0,INDIANA PACERS,103.0
MIAMI HEAT,240,38,74,15,24,29,32,12,28,27,12,6,21,15,away,win,120.0,ORLANDO MAGIC,92.0
ORLANDO MAGIC,240,29,71,15,29,19,21,7,18,19,13,5,24,23,home,loss,92.0,MIAMI HEAT,120.0
TORONTO RAPTORS,240,36,86,14,29,22,28,9,32,24,7,9,10,23,away,win,108.0,PHILADELPHIA 76ERS,98.0
PHILADELPHIA 76ERS,240,34,76,7,20,23,31,9,41,20,5,4,20,23,home,loss,98.0,TORONTO RAPTORS,108.0
SACRAMENTO KINGS,240,37,80,7,17,32,38,9,33,19,11,2,10,23,away,win,113.0,PHOENIX SUNS,106.0
PHOENIX SUNS,240,38,85,15,33,15,22,13,24,12,6,6,17,26,home,loss,106.0,SACRAMENTO KINGS,113.0
BOSTON CELTICS,240,39,86,4,15,11,12,10,34,18,4,3,17,20,away,loss,93.0,SAN ANTONIO SPURS,104.0
SAN ANTONIO SPURS,240,39,81,8,21,18,24,7,34,27,12,6,11,14,home,win,104.0,BOSTON CELTICS,93.0
