team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
LOS ANGELES LAKERS,240,42,79,18,37,17,22,6,34,35,7,3,13,25,away,win,119.0,CLEVELAND CAVALIERS,108.0
CLEVELAND CAVALIERS,240,38,101,5,33,27,37,27,30,24,10,1,11,22,home,loss,108.0,LOS ANGELES LAKERS,119.0
MILWAUKEE BUCKS,240,36,95,7,16,21,31,19,30,22,9,5,15,21,away,loss,100.0,DENVER NUGGETS,110.0
DENVER NUGGETS,240,39,84,10,23,22,26,15,33,22,5,12,19,25,home,win,110.0,MILWAUKEE BUCKS,100.0
PHOENIX SUNS,240,42,90,8,30,16,21,12,26,21,6,4,13,27,away,loss,108.0,HOUSTON ROCKETS,122.0
HOUSTON ROCKETS,240,39,71,11,16,33,42,5,31,17,9,5,13,19,home,win,122.0,PHOENIX SUNS,108.0
MIAMI HEAT,240,41,78,13,31,21,26,7,24,33,11,5,15,32,away,win,116.0,LOS ANGELES CLIPPERS,112.0
LOS ANGELES CLIPPERS,240,37,86,7,25,31,42,21,31,26,8,2,20,24,home,loss,112.0,MIAMI HEAT,116.0
DALLAS MAVERICKS,240,42,78,8,18,18,25,11,24,24,7,3,13,20,away,win,110.0,MEMPHIS GRIZZLIES,96.0
MEMPHIS GRIZZLIES,240,37,69,6,16,16,22,8,24,24,7,6,17,23,home,loss,96.0,DALLAS MAVERICKS,110.0
ATLANTA HAWKS,240,38,84,14,30,10,14,7,31,29,7,7,9,16,away,loss,100.0,NEW ORLEANS PELICANS,105.0
NEW ORLEANS PELICANS,240,40,86,5,14,20,22,13,37,18,5,5,9,15,home,win,105.0,ATLANTA HAWKS,100.0
PORTLAND TRAIL BLAZERS,240,30,79,8,21,26,33,12,37,17,5,5,14,16,away,win,94.0,NEW YORK KNICKS,90.0
NEW YORK KNICKS,240,36,90,4,21,14,20,15,33,18,8,5,9,24,home,loss,90.0,PORTLAND TRAIL BLAZERS,94.0
MINNESOTA TIMBERWOLVES,240,37,78,6,20,17,23,11,28,18,7,8,14,16,away,loss,97.0,OKLAHOMA CITY THUNDER,106.0
OKLAHOMA CITY THUNDER,240,44,91,10,27,8,11,19,30,25,8,6,16,22,home,win,106.0,MINNESOTA TIMBERWOLVES,97.0
DETROIT PISTONS,240,39,85,6,20,14,23,11,25,19,8,4,15,20,away,loss,98.0,ORLANDO MAGIC,112.0
ORLANDO MAGIC,240,44,89,6,18,18,20,12,32,29,10,8,11,20,home,win,112.0,DETROIT PISTONS,98.0
BOSTON CELTICS,240,41,84,8,19,24,33,12,36,27,9,8,13,19,away,win,114.0,PHILADELPHIA 76ERS,108.0
PHILADELPHIA 76ERS,240,42,94,7,21,17,20,13,34,27,7,5,15,24,home,loss,108.0,BOSTON CELTICS,114.0
TORONTO RAPTORS,240,36,84,10,25,19,24,16,28,25,7,6,17,35,away,loss,101.0,SACRAMENTO KINGS,109.0
SACRAMENTO KINGS,240,32,81,4,12,41,51,15,26,15,10,4,10,23,home,win,109.0,TORONTO RAPTORS,101.0
SAN ANTONIO SPURS,290,48,98,9,28,20,25,11,42,30,8,9,20,27,away,win,125.0,WASHINGTON WIZARDS,118.0
WASHINGTON WIZARDS,290,44,101,5,16,25,32,13,36,19,10,6,15,18,home,loss,118.0,SAN ANTONIO SPURS,125.0
