team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHICAGO BULLS,240,39,82,6,15,9,15,9,27,31,5,4,9,22,away,loss,93.0,CLEVELAND CAVALIERS,97.0
CLEVELAND CAVALIERS,240,37,78,7,15,16,19,10,31,20,5,7,10,18,home,win,97.0,CHICAGO BULLS,93.0
MINNESOTA TIMBERWOLVES,240,40,79,11,26,21,30,14,30,24,5,4,14,9,away,win,112.0,DALLAS MAVERICKS,106.0
DALLAS MAVERICKS,240,45,92,7,24,9,11,13,24,29,9,4,11,26,home,loss,106.0,MINNESOTA TIMBERWOLVES,112.0
BROOKLYN NETS,240,34,73,9,18,20,26,8,31,21,6,4,12,10,away,win,97.0,MEMPHIS GRIZZLIES,88.0
MEMPHIS GRIZZLIES,240,36,77,7,15,9,12,6,27,20,6,3,13,19,home,loss,88.0,BROOKLYN NETS,97.0
BOSTON CELTICS,240,35,84,4,19,11,15,10,31,17,7,2,10,21,away,loss,85.0,MILWAUKEE BUCKS,92.0
MILWAUKEE BUCKS,240,36,78,8,17,12,20,11,38,28,4,8,13,16,home,win,92.0,BOSTON CELTICS,85.0
UTAH JAZZ,240,39,76,9,18,25,29,12,27,21,6,1,12,23,away,win,112.0,PHOENIX SUNS,104.0
PHOENIX SUNS,240,37,78,12,27,18,25,12,23,17,8,3,13,28,home,loss,104.0,UTAH JAZZ,112.0
HOUSTON ROCKETS,240,40,90,13,30,19,30,12,42,24,13,4,16,18,away,win,112.0,SAN ANTONIO SPURS,106.0
SAN ANTONIO SPURS,240,44,91,9,26,9,13,4,29,27,8,9,15,19,home,loss,106.0,HOUSTON ROCKETS,112.0
ATLANTA HAWKS,240,36,81,7,17,22,26,9,31,19,7,6,16,18,away,loss,101.0,WASHINGTON WIZARDS,108.0
WASHINGTON WIZARDS,240,38,78,12,24,20,30,6,32,24,12,5,16,20,home,win,108.0,ATLANTA HAWKS,101.0
