team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
TORONTO RAPTORS,240,35,71,6,23,21,24,7,30,19,7,6,12,22,away,loss,97.0,BROOKLYN NETS,101.0
BROOKLYN NETS,240,34,70,11,20,22,31,8,22,15,9,2,14,27,home,win,101.0,TORONTO RAPTORS,97.0
DENVER NUGGETS,240,36,83,5,24,21,31,6,37,16,4,5,15,23,away,loss,98.0,CHARLOTTE BOBCATS,105.0
CHARLOTTE BOBCATS,240,37,81,8,20,23,28,6,36,21,8,6,12,21,home,win,105.0,DENVER NUGGETS,98.0
PHOENIX SUNS,240,39,85,7,20,20,29,13,23,22,11,5,16,25,away,loss,105.0,LOS ANGELES CLIPPERS,112.0
LOS ANGELES CLIPPERS,240,43,78,4,14,22,31,9,33,25,11,4,21,28,home,win,112.0,PHOENIX SUNS,105.0
WASHINGTON WIZARDS,240,36,89,12,31,6,9,21,29,24,3,3,18,14,away,loss,90.0,MIAMI HEAT,99.0
MIAMI HEAT,240,40,80,10,21,9,9,9,24,26,8,8,10,11,home,win,99.0,WASHINGTON WIZARDS,90.0
ORLANDO MAGIC,240,42,88,9,23,5,8,12,31,23,6,2,17,22,away,loss,98.0,MILWAUKEE BUCKS,105.0
MILWAUKEE BUCKS,240,38,84,8,27,21,25,10,32,25,5,4,11,9,home,win,105.0,ORLANDO MAGIC,98.0
PHILADELPHIA 76ERS,240,43,84,6,20,18,25,14,28,26,9,1,18,25,away,loss,110.0,NEW YORK KNICKS,123.0
NEW YORK KNICKS,240,44,81,13,32,22,34,10,25,20,10,6,13,24,home,win,123.0,PHILADELPHIA 76ERS,110.0
ATLANTA HAWKS,240,38,78,13,29,23,27,7,27,30,5,6,12,18,away,win,112.0,UTAH JAZZ,110.0
UTAH JAZZ,240,40,82,10,21,20,24,11,34,19,9,2,15,26,home,loss,110.0,ATLANTA HAWKS,112.0
