team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
GOLDEN STATE WARRIORS,240,38,82,13,31,15,22,11,33,27,3,7,13,19,away,win,104.0,DETROIT PISTONS,96.0
DETROIT PISTONS,240,40,99,4,13,12,18,16,29,26,7,6,8,23,home,loss,96.0,GOLDEN STATE WARRIORS,104.0
LOS ANGELES CLIPPERS,240,43,83,16,28,21,26,10,30,34,4,5,9,28,away,win,123.0,NEW ORLEANS PELICANS,110.0
NEW ORLEANS PELICANS,240,37,87,7,18,29,35,20,30,24,2,7,9,23,home,loss,110.0,LOS ANGELES CLIPPERS,123.0
DALLAS MAVERICKS,240,41,86,15,36,13,16,11,23,27,5,3,10,19,away,win,110.0,NEW YORK KNICKS,108.0
NEW YORK KNICKS,240,40,76,14,33,14,16,11,30,23,3,3,19,24,home,loss,108.0,DALLAS MAVERICKS,110.0
MILWAUKEE BUCKS,240,48,84,12,20,22,29,20,27,32,7,6,23,21,away,win,130.0,PHILADELPHIA 76ERS,110.0
PHILADELPHIA 76ERS,240,43,88,8,24,16,23,11,17,28,16,5,17,22,home,loss,110.0,MILWAUKEE BUCKS,130.0
BOSTON CELTICS,240,37,84,4,15,20,21,13,18,16,6,2,14,18,away,loss,98.0,UTAH JAZZ,110.0
UTAH JAZZ,240,44,80,6,17,16,21,11,27,25,8,8,12,21,home,win,110.0,BOSTON CELTICS,98.0
