team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
GOLDEN STATE WARRIORS,240,46,98,5,28,11,12,15,30,28,13,6,11,24,away,win,108.0,BOSTON CELTICS,88.0
BOSTON CELTICS,240,30,76,7,26,21,26,11,29,19,4,5,22,16,home,loss,88.0,GOLDEN STATE WARRIORS,108.0
MEMPHIS GRIZZLIES,240,34,79,6,15,20,25,16,27,20,13,3,21,15,away,loss,94.0,BROOKLYN NETS,103.0
BROOKLYN NETS,240,38,74,15,26,12,13,6,30,25,14,5,19,28,home,win,103.0,MEMPHIS GRIZZLIES,94.0
INDIANA PACERS,240,31,76,10,23,15,20,11,30,18,0,2,18,22,away,loss,87.0,CHARLOTTE BOBCATS,109.0
CHARLOTTE BOBCATS,240,43,84,9,18,14,20,9,28,21,8,5,7,20,home,win,109.0,INDIANA PACERS,87.0
DALLAS MAVERICKS,240,46,87,9,20,9,9,8,25,24,6,4,15,27,away,loss,110.0,DENVER NUGGETS,115.0
DENVER NUGGETS,240,37,79,11,24,30,36,16,27,27,12,6,14,16,home,win,115.0,DALLAS MAVERICKS,110.0
CHICAGO BULLS,240,43,80,5,19,14,17,8,35,26,5,4,13,16,away,win,105.0,DETROIT PISTONS,94.0
DETROIT PISTONS,240,39,87,2,11,14,17,8,24,25,5,6,7,12,home,loss,94.0,CHICAGO BULLS,105.0
SACRAMENTO KINGS,240,43,83,4,14,26,32,12,34,21,7,3,9,23,away,win,116.0,MILWAUKEE BUCKS,102.0
MILWAUKEE BUCKS,240,36,82,6,17,24,29,11,26,25,3,2,8,24,home,loss,102.0,SACRAMENTO KINGS,116.0
NEW YORK KNICKS,240,47,90,11,27,13,19,12,27,24,11,4,12,24,away,win,118.0,MINNESOTA TIMBERWOLVES,106.0
MINNESOTA TIMBERWOLVES,240,39,90,7,26,21,24,17,30,20,4,1,14,19,home,loss,106.0,NEW YORK KNICKS,118.0
HOUSTON ROCKETS,240,40,82,6,22,15,24,14,35,21,8,4,21,15,away,win,101.0,ORLANDO MAGIC,89.0
ORLANDO MAGIC,240,38,84,3,14,10,12,9,25,23,14,6,17,26,home,loss,89.0,HOUSTON ROCKETS,101.0
ATLANTA HAWKS,240,29,88,4,27,16,19,8,29,20,4,2,8,17,away,loss,78.0,PORTLAND TRAIL BLAZERS,102.0
PORTLAND TRAIL BLAZERS,240,35,79,13,29,19,21,7,46,23,4,2,16,21,home,win,102.0,ATLANTA HAWKS,78.0
UTAH JAZZ,240,35,78,8,23,13,22,12,26,20,4,5,13,15,away,loss,91.0,WASHINGTON WIZARDS,104.0
WASHINGTON WIZARDS,240,44,81,6,15,10,10,8,33,28,9,2,12,20,home,win,104.0,UTAH JAZZ,91.0
