team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHOENIX SUNS,240,34,80,5,26,14,20,9,42,14,8,5,16,18,away,win,87.0,BOSTON CELTICS,80.0
BOSTON CELTICS,240,29,94,3,21,19,21,19,37,17,7,4,14,21,home,loss,80.0,PHOENIX SUNS,87.0
MINNESOTA TIMBERWOLVES,240,35,82,6,15,17,21,5,30,23,9,2,10,15,away,loss,93.0,CHARLOTTE BOBCATS,105.0
CHARLOTTE BOBCATS,240,44,91,8,19,9,14,14,40,28,6,6,15,19,home,win,105.0,MINNESOTA TIMBERWOLVES,93.0
CLEVELAND CAVALIERS,240,40,82,10,22,13,18,4,37,19,11,4,11,20,away,win,103.0,GOLDEN STATE WARRIORS,94.0
GOLDEN STATE WARRIORS,240,35,77,11,29,13,19,5,37,23,6,6,17,16,home,loss,94.0,CLEVELAND CAVALIERS,103.0
DENVER NUGGETS,240,39,82,8,21,25,29,9,32,26,13,2,15,21,away,win,111.0,MIAMI HEAT,107.0
MIAMI HEAT,240,42,81,7,24,16,21,7,28,23,8,5,18,19,home,loss,107.0,DENVER NUGGETS,111.0
PORTLAND TRAIL BLAZERS,240,38,78,14,33,21,27,6,31,23,3,6,16,19,away,win,111.0,NEW ORLEANS PELICANS,103.0
NEW ORLEANS PELICANS,240,41,86,3,11,18,21,8,36,22,6,3,10,22,home,loss,103.0,PORTLAND TRAIL BLAZERS,111.0
WASHINGTON WIZARDS,265,36,90,10,23,23,29,11,41,24,5,4,11,14,away,win,105.0,ORLANDO MAGIC,101.0
ORLANDO MAGIC,265,43,97,7,25,8,10,9,37,26,6,6,14,24,home,loss,101.0,WASHINGTON WIZARDS,105.0
INDIANA PACERS,240,39,67,9,21,14,22,4,39,27,7,12,21,19,away,win,101.0,PHILADELPHIA 76ERS,94.0
PHILADELPHIA 76ERS,240,35,90,8,26,16,18,9,25,25,13,2,10,20,home,loss,94.0,INDIANA PACERS,101.0
LOS ANGELES LAKERS,240,31,91,4,21,19,25,8,29,23,9,7,9,15,away,loss,85.0,SAN ANTONIO SPURS,119.0
SAN ANTONIO SPURS,240,48,98,13,27,10,13,18,46,36,7,8,15,19,home,win,119.0,LOS ANGELES LAKERS,85.0
MEMPHIS GRIZZLIES,240,33,74,2,8,18,27,12,23,16,7,6,16,17,away,loss,86.0,TORONTO RAPTORS,99.0
TORONTO RAPTORS,240,36,71,9,17,18,22,8,28,23,9,1,16,22,home,win,99.0,MEMPHIS GRIZZLIES,86.0
LOS ANGELES CLIPPERS,240,37,76,9,23,13,20,6,26,20,12,3,11,16,away,win,96.0,UTAH JAZZ,87.0
UTAH JAZZ,240,35,77,7,14,10,13,9,30,18,7,3,16,17,home,loss,87.0,LOS ANGELES CLIPPERS,96.0
