team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHOENIX SUNS,240,38,74,5,11,16,19,7,31,19,2,6,19,17,away,loss,97.0,CHICAGO BULLS,118.0
CHICAGO BULLS,240,47,88,5,10,19,24,12,29,31,9,2,6,17,home,win,118.0,PHOENIX SUNS,97.0
GOLDEN STATE WARRIORS,240,41,94,9,19,14,19,12,31,26,10,6,12,24,away,win,105.0,CLEVELAND CAVALIERS,95.0
CLEVELAND CAVALIERS,240,35,82,5,15,20,28,19,35,16,7,6,23,16,home,loss,95.0,GOLDEN STATE WARRIORS,105.0
DETROIT PISTONS,240,34,83,4,13,8,9,14,21,17,10,7,18,16,away,loss,80.0,HOUSTON ROCKETS,97.0
HOUSTON ROCKETS,240,40,81,8,19,9,12,17,25,16,11,1,20,18,home,win,97.0,DETROIT PISTONS,80.0
SAN ANTONIO SPURS,240,38,80,10,25,12,17,11,25,21,7,1,16,18,away,loss,98.0,MIAMI HEAT,120.0
MIAMI HEAT,240,46,79,16,26,12,19,9,24,24,7,1,11,19,home,win,120.0,SAN ANTONIO SPURS,98.0
DENVER NUGGETS,240,32,75,12,25,29,37,9,33,27,9,5,17,15,away,win,105.0,MILWAUKEE BUCKS,95.0
MILWAUKEE BUCKS,240,38,91,7,23,12,14,14,29,21,10,10,18,27,home,loss,95.0,DENVER NUGGETS,105.0
CHARLOTTE BOBCATS,240,36,77,5,17,12,17,5,31,23,11,6,17,22,away,loss,89.0,ORLANDO MAGIC,96.0
ORLANDO MAGIC,240,36,78,7,22,17,26,10,32,19,10,5,16,14,home,win,96.0,CHARLOTTE BOBCATS,89.0
LOS ANGELES CLIPPERS,240,31,85,4,20,13,21,13,32,17,4,5,13,21,away,loss,79.0,UTAH JAZZ,108.0
UTAH JAZZ,240,39,82,3,8,27,31,9,39,18,10,5,8,20,home,win,108.0,LOS ANGELES CLIPPERS,79.0
