team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MEMPHIS GRIZZLIES,240,26,84,1,9,11,14,14,26,13,10,4,16,18,away,loss,64.0,CHICAGO BULLS,104.0
CHICAGO BULLS,240,39,84,5,13,21,29,17,38,24,10,12,14,15,home,win,104.0,MEMPHIS GRIZZLIES,64.0
NEW JERSEY NETS,240,27,71,7,22,21,28,8,24,16,11,6,21,16,away,loss,82.0,CLEVELAND CAVALIERS,98.0
CLEVELAND CAVALIERS,240,38,78,16,26,6,11,10,26,24,11,10,20,26,home,win,98.0,NEW JERSEY NETS,82.0
LOS ANGELES LAKERS,240,35,88,4,23,16,24,12,32,19,8,4,15,28,away,loss,90.0,DENVER NUGGETS,99.0
DENVER NUGGETS,240,33,71,2,18,31,37,5,39,21,9,2,15,18,home,win,99.0,LOS ANGELES LAKERS,90.0
PORTLAND TRAIL BLAZERS,240,33,78,4,15,18,22,13,33,20,9,2,21,24,away,loss,88.0,LOS ANGELES CLIPPERS,93.0
LOS ANGELES CLIPPERS,240,36,75,6,24,15,24,8,30,25,11,2,21,18,home,win,93.0,PORTLAND TRAIL BLAZERS,88.0
CHARLOTTE BOBCATS,240,35,92,6,18,14,21,11,29,20,9,3,16,20,away,loss,90.0,MIAMI HEAT,129.0
MIAMI HEAT,240,48,80,7,11,26,31,5,42,33,10,3,15,18,home,win,129.0,CHARLOTTE BOBCATS,90.0
DALLAS MAVERICKS,240,29,77,7,24,17,21,6,29,17,11,9,17,22,away,loss,82.0,MINNESOTA TIMBERWOLVES,99.0
MINNESOTA TIMBERWOLVES,240,36,85,10,22,17,24,17,37,15,7,3,16,17,home,win,99.0,DALLAS MAVERICKS,82.0
TORONTO RAPTORS,240,32,70,5,13,27,29,5,28,23,4,2,11,27,away,loss,96.0,ORLANDO MAGIC,102.0
ORLANDO MAGIC,240,37,75,12,27,16,24,8,25,20,4,6,12,22,home,win,102.0,TORONTO RAPTORS,96.0
NEW ORLEANS HORNETS,240,36,89,0,15,8,16,22,38,24,4,2,19,18,away,loss,80.0,SACRAMENTO KINGS,96.0
SACRAMENTO KINGS,240,35,85,8,23,18,21,12,29,16,12,6,10,15,home,win,96.0,NEW ORLEANS HORNETS,80.0
BOSTON CELTICS,240,37,74,5,12,15,23,8,33,26,7,5,16,20,away,win,94.0,WASHINGTON WIZARDS,86.0
WASHINGTON WIZARDS,240,32,78,2,16,20,23,10,29,15,9,8,14,21,home,loss,86.0,BOSTON CELTICS,94.0
