team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHICAGO BULLS,240,38,81,9,16,13,20,13,32,26,5,5,7,13,away,win,98.0,ATLANTA HAWKS,77.0
ATLANTA HAWKS,240,32,80,5,17,8,9,8,28,20,2,6,11,16,home,loss,77.0,CHICAGO BULLS,98.0
UTAH JAZZ,240,32,82,3,10,15,24,16,33,23,8,7,14,20,away,loss,82.0,BOSTON CELTICS,94.0
BOSTON CELTICS,240,36,77,4,15,18,21,4,34,24,6,7,11,20,home,win,94.0,UTAH JAZZ,82.0
MINNESOTA TIMBERWOLVES,240,33,81,8,21,14,20,13,37,22,3,3,13,17,away,win,88.0,CHARLOTTE BOBCATS,83.0
CHARLOTTE BOBCATS,240,31,78,3,13,18,22,6,32,22,5,2,9,21,home,loss,83.0,MINNESOTA TIMBERWOLVES,88.0
DETROIT PISTONS,240,35,83,7,15,10,16,13,36,18,7,11,10,13,away,win,87.0,CLEVELAND CAVALIERS,75.0
CLEVELAND CAVALIERS,240,30,87,5,17,10,12,17,31,20,6,9,15,17,home,loss,75.0,DETROIT PISTONS,87.0
NEW ORLEANS HORNETS,240,43,79,7,11,9,14,11,28,26,8,3,9,17,away,win,102.0,GOLDEN STATE WARRIORS,87.0
GOLDEN STATE WARRIORS,240,33,74,10,28,11,15,8,25,19,4,5,16,16,home,loss,87.0,NEW ORLEANS HORNETS,102.0
PHOENIX SUNS,240,30,80,5,26,21,32,12,28,26,2,3,10,22,away,loss,86.0,LOS ANGELES CLIPPERS,103.0
LOS ANGELES CLIPPERS,240,41,82,7,19,14,23,13,35,26,6,5,12,21,home,win,103.0,PHOENIX SUNS,86.0
INDIANA PACERS,240,35,77,6,20,8,13,12,27,20,6,3,17,20,away,loss,84.0,NEW JERSEY NETS,100.0
NEW JERSEY NETS,240,40,82,7,16,13,15,13,30,24,11,4,13,17,home,win,100.0,INDIANA PACERS,84.0
ORLANDO MAGIC,240,31,69,9,26,15,26,9,25,14,7,2,18,15,away,loss,86.0,NEW YORK KNICKS,108.0
NEW YORK KNICKS,240,43,85,12,34,10,12,16,33,24,7,4,11,23,home,win,108.0,ORLANDO MAGIC,86.0
SAN ANTONIO SPURS,240,49,91,10,20,9,12,12,30,28,8,2,15,21,away,win,117.0,SACRAMENTO KINGS,112.0
SACRAMENTO KINGS,240,47,86,8,21,10,13,7,27,24,8,6,16,16,home,loss,112.0,SAN ANTONIO SPURS,117.0
DENVER NUGGETS,240,33,80,5,20,25,30,12,31,18,6,3,10,20,away,loss,96.0,TORONTO RAPTORS,105.0
TORONTO RAPTORS,240,35,86,12,22,23,33,17,32,25,5,5,10,22,home,win,105.0,DENVER NUGGETS,96.0
