team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
ATLANTA HAWKS,240,43,82,9,20,21,23,12,30,25,10,5,14,20,away,win,116.0,CHARLOTTE BOBCATS,96.0
CHARLOTTE BOBCATS,240,38,81,3,7,17,24,11,20,18,10,5,14,20,home,loss,96.0,ATLANTA HAWKS,116.0
DENVER NUGGETS,240,37,80,8,25,15,20,11,24,22,6,6,16,15,away,loss,97.0,GOLDEN STATE WARRIORS,112.0
GOLDEN STATE WARRIORS,240,46,88,8,21,12,16,14,27,25,9,8,13,19,home,win,112.0,DENVER NUGGETS,97.0
BOSTON CELTICS,240,32,76,9,18,13,14,8,36,27,12,6,16,21,away,win,86.0,INDIANA PACERS,72.0
INDIANA PACERS,240,26,74,5,22,15,19,10,35,11,8,5,19,15,home,loss,72.0,BOSTON CELTICS,86.0
SACRAMENTO KINGS,240,34,82,7,22,19,28,9,33,20,10,3,19,21,away,loss,94.0,LOS ANGELES CLIPPERS,109.0
LOS ANGELES CLIPPERS,240,44,89,11,27,10,19,10,34,34,16,8,17,20,home,win,109.0,SACRAMENTO KINGS,94.0
DALLAS MAVERICKS,240,34,73,9,21,12,17,8,34,23,5,5,15,15,away,loss,89.0,MEMPHIS GRIZZLIES,94.0
MEMPHIS GRIZZLIES,240,31,80,9,20,23,27,8,29,22,9,4,10,16,home,win,94.0,DALLAS MAVERICKS,89.0
PORTLAND TRAIL BLAZERS,240,34,78,6,22,20,23,8,25,20,9,2,14,13,away,loss,94.0,MILWAUKEE BUCKS,116.0
MILWAUKEE BUCKS,240,47,94,12,25,10,11,16,33,31,9,6,15,21,home,win,116.0,PORTLAND TRAIL BLAZERS,94.0
MINNESOTA TIMBERWOLVES,240,33,81,10,25,14,18,9,24,20,6,7,11,17,away,loss,90.0,NEW ORLEANS HORNETS,99.0
NEW ORLEANS HORNETS,240,40,82,4,13,15,19,13,35,26,9,8,13,17,home,win,99.0,MINNESOTA TIMBERWOLVES,90.0
ORLANDO MAGIC,240,29,80,6,20,24,31,17,36,16,6,3,8,18,away,win,88.0,PHILADELPHIA 76ERS,82.0
PHILADELPHIA 76ERS,240,31,78,5,13,15,20,9,32,23,5,8,7,21,home,loss,82.0,ORLANDO MAGIC,88.0
LOS ANGELES LAKERS,240,47,97,1,9,10,18,20,34,22,2,2,13,19,away,loss,105.0,PHOENIX SUNS,125.0
PHOENIX SUNS,240,47,94,14,29,17,21,9,27,26,6,11,3,15,home,win,125.0,LOS ANGELES LAKERS,105.0
