team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DETROIT PISTONS,240,28,71,1,4,11,14,10,27,14,2,5,18,21,away,loss,68.0,CHICAGO BULLS,92.0
CHICAGO BULLS,240,34,74,3,16,21,25,12,29,19,5,6,10,15,home,win,92.0,DETROIT PISTONS,68.0
NEW ORLEANS HORNETS,240,39,75,6,10,10,14,9,31,26,8,5,16,23,away,win,94.0,DENVER NUGGETS,81.0
DENVER NUGGETS,240,29,71,8,23,15,21,8,27,19,4,5,17,19,home,loss,81.0,NEW ORLEANS HORNETS,94.0
ATLANTA HAWKS,240,42,78,9,21,13,19,9,24,26,8,2,10,17,away,win,106.0,NEW JERSEY NETS,101.0
NEW JERSEY NETS,240,36,77,11,22,18,21,10,30,24,5,3,16,20,home,loss,101.0,ATLANTA HAWKS,106.0
CHARLOTTE BOBCATS,240,34,82,7,19,12,15,10,39,21,4,3,17,24,away,loss,87.0,NEW YORK KNICKS,91.0
NEW YORK KNICKS,240,30,79,1,10,30,40,14,36,16,11,4,12,22,home,win,91.0,CHARLOTTE BOBCATS,87.0
INDIANA PACERS,240,30,82,4,13,22,30,13,30,18,11,2,16,21,away,loss,86.0,PHILADELPHIA 76ERS,96.0
PHILADELPHIA 76ERS,240,38,76,6,17,14,19,9,39,19,7,5,18,24,home,win,96.0,INDIANA PACERS,86.0
MINNESOTA TIMBERWOLVES,240,27,80,7,24,26,33,15,24,14,8,4,15,26,away,loss,87.0,TORONTO RAPTORS,97.0
TORONTO RAPTORS,240,34,77,3,19,26,28,14,30,16,7,9,13,28,home,win,97.0,MINNESOTA TIMBERWOLVES,87.0
