team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
ATLANTA HAWKS,265,34,83,2,20,16,23,6,33,20,9,3,16,16,away,loss,86.0,BOSTON CELTICS,88.0
BOSTON CELTICS,265,37,89,3,13,11,13,15,41,28,9,3,19,24,home,win,88.0,ATLANTA HAWKS,86.0
INDIANA PACERS,265,36,77,8,20,24,32,9,35,20,7,9,19,24,away,win,104.0,CLEVELAND CAVALIERS,98.0
CLEVELAND CAVALIERS,265,40,88,3,21,15,19,12,29,26,5,4,17,24,home,loss,98.0,INDIANA PACERS,104.0
MINNESOTA TIMBERWOLVES,240,42,84,8,24,15,18,10,26,27,5,9,14,23,away,loss,107.0,DENVER NUGGETS,113.0
DENVER NUGGETS,240,41,82,9,22,22,31,10,24,28,7,7,13,25,home,win,113.0,MINNESOTA TIMBERWOLVES,107.0
UTAH JAZZ,240,40,78,6,14,17,22,7,35,23,7,8,11,23,away,win,103.0,HOUSTON ROCKETS,91.0
HOUSTON ROCKETS,240,31,87,4,20,25,29,14,32,21,6,5,8,17,home,loss,91.0,UTAH JAZZ,103.0
PHOENIX SUNS,240,38,79,7,24,10,14,12,19,24,8,3,12,17,away,loss,93.0,MEMPHIS GRIZZLIES,104.0
MEMPHIS GRIZZLIES,240,42,84,4,14,16,19,16,27,21,8,6,12,19,home,win,104.0,PHOENIX SUNS,93.0
NEW YORK KNICKS,240,41,80,6,16,23,27,10,32,22,8,2,17,21,away,win,111.0,MILWAUKEE BUCKS,107.0
MILWAUKEE BUCKS,240,42,85,8,25,15,24,13,26,25,8,7,16,22,home,loss,107.0,NEW YORK KNICKS,111.0
SACRAMENTO KINGS,240,36,83,7,22,17,23,12,25,24,13,4,13,26,away,loss,96.0,NEW ORLEANS HORNETS,105.0
NEW ORLEANS HORNETS,240,38,68,4,9,25,36,8,36,23,7,6,18,14,home,win,105.0,SACRAMENTO KINGS,96.0
LOS ANGELES CLIPPERS,240,38,81,5,16,19,21,11,26,22,4,2,11,23,away,win,100.0,OKLAHOMA CITY THUNDER,98.0
OKLAHOMA CITY THUNDER,240,31,76,12,26,24,27,10,29,21,5,10,13,20,home,loss,98.0,LOS ANGELES CLIPPERS,100.0
GOLDEN STATE WARRIORS,240,47,90,8,16,8,11,10,28,27,6,4,14,22,away,loss,110.0,PORTLAND TRAIL BLAZERS,118.0
PORTLAND TRAIL BLAZERS,240,42,88,10,23,24,28,12,33,17,8,5,12,12,home,win,118.0,GOLDEN STATE WARRIORS,110.0
LOS ANGELES LAKERS,240,40,89,11,23,7,12,16,44,23,4,4,12,10,away,win,98.0,SAN ANTONIO SPURS,84.0
SAN ANTONIO SPURS,240,33,81,13,24,5,9,1,32,26,9,7,7,14,home,loss,84.0,LOS ANGELES LAKERS,98.0
PHILADELPHIA 76ERS,240,41,77,1,10,10,16,4,38,27,5,8,4,14,away,win,93.0,TORONTO RAPTORS,75.0
TORONTO RAPTORS,240,29,80,7,18,10,12,8,34,18,0,5,9,15,home,loss,75.0,PHILADELPHIA 76ERS,93.0
