team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
GOLDEN STATE WARRIORS,240,34,82,6,16,9,10,8,24,21,5,6,16,20,away,loss,83.0,HOUSTON ROCKETS,109.0
HOUSTON ROCKETS,240,40,85,6,17,23,27,14,34,23,8,6,15,15,home,win,109.0,GOLDEN STATE WARRIORS,83.0
BOSTON CELTICS,240,43,89,7,17,7,10,6,41,30,13,11,12,18,away,win,100.0,MILWAUKEE BUCKS,91.0
MILWAUKEE BUCKS,240,36,90,3,15,16,20,11,38,23,6,7,15,9,home,loss,91.0,BOSTON CELTICS,100.0
LOS ANGELES CLIPPERS,240,35,90,5,27,15,24,22,20,18,11,0,10,30,away,loss,90.0,NEW ORLEANS HORNETS,97.0
NEW ORLEANS HORNETS,240,34,59,2,5,27,34,6,33,21,4,8,20,24,home,win,97.0,LOS ANGELES CLIPPERS,90.0
MEMPHIS GRIZZLIES,240,37,81,3,8,16,23,13,28,22,9,2,13,22,away,loss,93.0,PORTLAND TRAIL BLAZERS,97.0
PORTLAND TRAIL BLAZERS,240,31,73,10,25,25,25,8,30,22,6,6,16,20,home,win,97.0,MEMPHIS GRIZZLIES,93.0
UTAH JAZZ,240,43,91,3,17,14,17,11,34,23,4,14,15,17,away,win,103.0,SACRAMENTO KINGS,102.0
SACRAMENTO KINGS,240,43,106,4,15,12,21,26,29,28,10,6,13,16,home,loss,102.0,UTAH JAZZ,103.0
INDIANA PACERS,240,31,74,4,18,19,28,14,26,17,13,3,16,21,away,win,85.0,WASHINGTON WIZARDS,83.0
WASHINGTON WIZARDS,240,30,71,5,18,18,23,5,30,19,10,3,14,21,home,loss,83.0,INDIANA PACERS,85.0
