team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
LOS ANGELES LAKERS,240,42,83,6,16,14,16,9,22,18,7,5,14,17,away,loss,104.0,HOUSTON ROCKETS,107.0
HOUSTON ROCKETS,240,39,80,9,20,20,27,16,24,24,9,5,17,18,home,win,107.0,LOS ANGELES LAKERS,104.0
LOS ANGELES CLIPPERS,240,37,85,6,22,9,20,15,22,14,6,7,8,21,away,loss,89.0,INDIANA PACERS,102.0
INDIANA PACERS,240,35,72,8,14,24,26,11,29,19,2,7,11,23,home,win,102.0,LOS ANGELES CLIPPERS,89.0
PHOENIX SUNS,240,36,80,6,15,17,24,14,27,21,6,8,19,25,away,loss,95.0,MIAMI HEAT,99.0
MIAMI HEAT,240,36,76,1,9,26,35,13,28,24,13,8,12,19,home,win,99.0,PHOENIX SUNS,95.0
TORONTO RAPTORS,240,33,69,2,13,19,22,4,26,15,4,3,17,25,away,loss,87.0,NEW YORK KNICKS,106.0
NEW YORK KNICKS,240,39,81,5,16,23,33,16,30,23,12,5,11,21,home,win,106.0,TORONTO RAPTORS,87.0
MILWAUKEE BUCKS,240,48,83,11,21,9,13,6,29,35,10,6,13,19,away,win,116.0,PORTLAND TRAIL BLAZERS,87.0
PORTLAND TRAIL BLAZERS,240,29,82,7,24,22,26,17,27,14,7,2,20,17,home,loss,87.0,MILWAUKEE BUCKS,116.0
MEMPHIS GRIZZLIES,240,43,90,4,16,20,25,11,26,24,6,2,14,25,away,loss,110.0,SACRAMENTO KINGS,119.0
SACRAMENTO KINGS,240,47,88,4,17,21,32,13,34,28,11,6,13,21,home,win,119.0,MEMPHIS GRIZZLIES,110.0
OKLAHOMA CITY THUNDER,240,30,71,8,19,22,30,15,26,15,6,6,20,24,away,loss,90.0,UTAH JAZZ,97.0
UTAH JAZZ,240,38,80,5,10,16,22,12,31,19,8,7,15,21,home,win,97.0,OKLAHOMA CITY THUNDER,90.0
