team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
INDIANA PACERS,240,27,79,3,16,15,22,7,25,18,11,7,7,18,away,loss,72.0,CHICAGO BULLS,92.0
CHICAGO BULLS,240,33,78,9,15,17,27,18,42,20,5,8,16,19,home,win,92.0,INDIANA PACERS,72.0
UTAH JAZZ,240,40,80,5,9,24,29,13,33,24,6,7,13,25,away,win,109.0,CLEVELAND CAVALIERS,100.0
CLEVELAND CAVALIERS,240,37,81,9,23,17,27,7,23,20,7,4,10,18,home,loss,100.0,UTAH JAZZ,109.0
SACRAMENTO KINGS,265,45,98,12,27,14,21,14,35,28,8,7,18,27,away,loss,116.0,DENVER NUGGETS,119.0
DENVER NUGGETS,265,40,88,11,27,28,35,12,35,33,9,8,15,20,home,win,119.0,SACRAMENTO KINGS,116.0
PHILADELPHIA 76ERS,240,35,94,7,19,16,23,20,33,17,6,7,12,17,away,loss,93.0,MILWAUKEE BUCKS,97.0
MILWAUKEE BUCKS,240,35,88,7,20,20,23,12,35,24,4,6,13,19,home,win,97.0,PHILADELPHIA 76ERS,93.0
LOS ANGELES CLIPPERS,240,34,84,5,23,21,32,16,36,15,6,3,8,21,away,loss,94.0,MINNESOTA TIMBERWOLVES,95.0
MINNESOTA TIMBERWOLVES,240,32,80,11,28,20,27,14,29,19,2,3,11,21,home,win,95.0,LOS ANGELES CLIPPERS,94.0
DALLAS MAVERICKS,240,36,84,9,21,10,10,9,27,19,12,5,12,23,away,loss,91.0,OKLAHOMA CITY THUNDER,95.0
OKLAHOMA CITY THUNDER,240,29,76,8,27,29,33,14,31,13,4,7,15,16,home,win,95.0,DALLAS MAVERICKS,91.0
NEW ORLEANS HORNETS,240,29,70,3,9,13,22,8,29,14,6,3,14,20,away,loss,74.0,PORTLAND TRAIL BLAZERS,86.0
PORTLAND TRAIL BLAZERS,240,31,72,6,22,18,24,8,35,19,8,5,11,22,home,win,86.0,NEW ORLEANS HORNETS,74.0
ORLANDO MAGIC,240,35,79,9,28,13,28,12,31,25,3,3,12,16,away,win,92.0,TORONTO RAPTORS,88.0
TORONTO RAPTORS,240,32,79,8,20,16,20,10,32,22,8,3,13,28,home,loss,88.0,ORLANDO MAGIC,92.0
GOLDEN STATE WARRIORS,240,45,83,15,23,15,16,10,37,27,7,4,14,24,away,win,120.0,WASHINGTON WIZARDS,100.0
WASHINGTON WIZARDS,240,36,85,8,22,20,36,19,28,25,11,4,14,16,home,loss,100.0,GOLDEN STATE WARRIORS,120.0
