team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DETROIT PISTONS,240,43,82,5,13,18,21,13,30,28,6,2,10,25,away,win,109.0,CHARLOTTE BOBCATS,85.0
CHARLOTTE BOBCATS,240,31,70,6,11,17,23,6,24,22,4,2,12,15,home,loss,85.0,DETROIT PISTONS,109.0
MIAMI HEAT,265,36,82,4,11,10,16,10,31,17,10,8,17,16,away,loss,86.0,CHICAGO BULLS,96.0
CHICAGO BULLS,265,37,86,11,22,11,19,15,30,26,11,3,15,15,home,win,96.0,MIAMI HEAT,86.0
DALLAS MAVERICKS,240,44,88,9,24,15,20,14,28,30,12,5,10,18,away,win,112.0,GOLDEN STATE WARRIORS,103.0
GOLDEN STATE WARRIORS,240,38,81,7,18,20,23,14,32,27,7,2,15,14,home,loss,103.0,DALLAS MAVERICKS,112.0
LOS ANGELES CLIPPERS,240,39,91,12,31,5,10,14,31,22,11,5,9,22,away,win,95.0,MINNESOTA TIMBERWOLVES,82.0
MINNESOTA TIMBERWOLVES,240,31,77,5,21,15,22,12,33,20,4,6,17,12,home,loss,82.0,LOS ANGELES CLIPPERS,95.0
MEMPHIS GRIZZLIES,240,36,85,4,19,21,27,12,29,15,10,2,15,25,away,loss,97.0,SAN ANTONIO SPURS,107.0
SAN ANTONIO SPURS,240,37,76,7,20,26,31,10,31,19,9,4,17,21,home,win,107.0,MEMPHIS GRIZZLIES,97.0
