team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
TORONTO RAPTORS,240,33,78,3,12,15,22,11,31,19,4,6,15,27,away,loss,84.0,ATLANTA HAWKS,93.0
ATLANTA HAWKS,240,32,71,5,13,24,31,6,30,21,6,7,10,19,home,win,93.0,TORONTO RAPTORS,84.0
OKLAHOMA CITY THUNDER,240,36,80,7,19,18,19,9,31,13,12,6,12,19,away,win,97.0,BOSTON CELTICS,88.0
BOSTON CELTICS,240,34,87,6,14,14,16,15,33,18,6,4,18,17,home,loss,88.0,OKLAHOMA CITY THUNDER,97.0
CLEVELAND CAVALIERS,240,39,80,4,15,20,29,9,34,26,6,5,16,23,away,win,102.0,CHARLOTTE BOBCATS,94.0
CHARLOTTE BOBCATS,240,38,86,4,17,14,26,12,27,20,11,8,10,23,home,loss,94.0,CLEVELAND CAVALIERS,102.0
NEW JERSEY NETS,240,33,78,8,24,17,26,9,26,22,7,2,8,24,away,loss,91.0,LOS ANGELES CLIPPERS,101.0
LOS ANGELES CLIPPERS,240,37,80,8,21,19,35,15,31,26,7,8,14,21,home,win,101.0,NEW JERSEY NETS,91.0
DALLAS MAVERICKS,240,28,80,4,26,10,16,11,38,16,7,5,15,15,away,loss,70.0,LOS ANGELES LAKERS,73.0
LOS ANGELES LAKERS,240,29,76,1,10,14,19,6,38,19,9,4,11,14,home,win,73.0,DALLAS MAVERICKS,70.0
CHICAGO BULLS,240,33,78,1,12,19,25,13,21,12,13,7,19,14,away,loss,86.0,MEMPHIS GRIZZLIES,102.0
MEMPHIS GRIZZLIES,240,47,87,3,10,5,9,15,31,23,10,4,19,19,home,win,102.0,CHICAGO BULLS,86.0
SACRAMENTO KINGS,240,35,79,4,17,12,20,9,28,20,8,4,16,18,away,loss,86.0,MINNESOTA TIMBERWOLVES,99.0
MINNESOTA TIMBERWOLVES,240,37,80,10,26,15,19,9,29,24,11,8,13,20,home,win,99.0,SACRAMENTO KINGS,86.0
PORTLAND TRAIL BLAZERS,240,34,72,6,20,10,15,4,33,25,9,1,17,20,away,win,84.0,NEW ORLEANS HORNETS,77.0
NEW ORLEANS HORNETS,240,28,68,0,9,21,28,8,32,16,9,6,17,15,home,loss,77.0,PORTLAND TRAIL BLAZERS,84.0
ORLANDO MAGIC,240,36,71,17,35,13,22,6,35,21,3,4,17,27,away,win,102.0,NEW YORK KNICKS,93.0
NEW YORK KNICKS,240,30,73,5,20,28,33,5,29,14,12,0,10,23,home,loss,93.0,ORLANDO MAGIC,102.0
MILWAUKEE BUCKS,240,35,75,3,14,9,14,9,32,16,5,6,16,15,away,loss,82.0,PHILADELPHIA 76ERS,94.0
PHILADELPHIA 76ERS,240,37,84,11,23,9,13,8,31,22,12,6,9,15,home,win,94.0,MILWAUKEE BUCKS,82.0
HOUSTON ROCKETS,240,42,87,5,16,25,26,15,27,24,6,7,11,21,away,win,114.0,WASHINGTON WIZARDS,106.0
WASHINGTON WIZARDS,240,39,80,3,11,25,32,13,30,16,7,4,14,22,home,loss,106.0,HOUSTON ROCKETS,114.0
