team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHILADELPHIA 76ERS,240,37,86,6,17,16,21,15,33,30,8,2,14,15,away,loss,96.0,ATLANTA HAWKS,107.0
ATLANTA HAWKS,240,43,80,11,24,10,17,7,31,28,5,5,14,17,home,win,107.0,PHILADELPHIA 76ERS,96.0
BROOKLYN NETS,240,34,67,13,27,18,22,6,43,23,7,10,24,16,away,win,99.0,CHARLOTTE BOBCATS,78.0
CHARLOTTE BOBCATS,240,32,84,4,18,10,15,6,23,21,8,3,12,21,home,loss,78.0,BROOKLYN NETS,99.0
UTAH JAZZ,240,38,87,9,19,16,19,8,30,26,7,11,15,23,away,loss,101.0,CLEVELAND CAVALIERS,104.0
CLEVELAND CAVALIERS,240,37,90,7,16,23,29,16,33,23,6,12,11,18,home,win,104.0,UTAH JAZZ,101.0
HOUSTON ROCKETS,240,35,78,12,32,26,33,8,32,22,5,5,12,18,away,loss,108.0,DALLAS MAVERICKS,112.0
DALLAS MAVERICKS,240,45,83,11,26,11,14,5,28,35,5,3,11,22,home,win,112.0,HOUSTON ROCKETS,108.0
NEW YORK KNICKS,240,31,75,13,35,12,15,14,34,23,11,5,20,15,away,win,87.0,DETROIT PISTONS,77.0
DETROIT PISTONS,240,32,74,7,20,6,10,8,28,23,8,6,20,14,home,loss,77.0,NEW YORK KNICKS,87.0
SACRAMENTO KINGS,240,33,83,8,24,9,12,6,34,28,12,4,14,24,away,loss,83.0,GOLDEN STATE WARRIORS,87.0
GOLDEN STATE WARRIORS,240,27,75,8,23,25,29,6,40,19,9,4,17,14,home,win,87.0,SACRAMENTO KINGS,83.0
BOSTON CELTICS,240,34,83,7,17,8,9,9,38,18,9,8,13,19,away,win,83.0,INDIANA PACERS,81.0
INDIANA PACERS,240,32,88,6,27,11,14,16,34,12,9,11,14,13,home,loss,81.0,BOSTON CELTICS,83.0
MILWAUKEE BUCKS,240,38,79,13,29,12,15,5,29,29,6,1,13,14,away,loss,101.0,LOS ANGELES CLIPPERS,117.0
LOS ANGELES CLIPPERS,240,47,87,12,29,11,14,9,33,33,10,9,10,15,home,win,117.0,MILWAUKEE BUCKS,101.0
PORTLAND TRAIL BLAZERS,240,31,76,6,20,17,28,7,31,19,6,4,9,18,away,loss,85.0,MEMPHIS GRIZZLIES,91.0
MEMPHIS GRIZZLIES,240,38,87,4,12,11,18,16,36,20,5,6,9,22,home,win,91.0,PORTLAND TRAIL BLAZERS,85.0
ORLANDO MAGIC,240,40,89,6,28,10,12,15,30,26,10,3,17,30,away,loss,96.0,MIAMI HEAT,97.0
MIAMI HEAT,240,32,74,6,28,27,31,7,26,20,11,7,14,17,home,win,97.0,ORLANDO MAGIC,96.0
WASHINGTON WIZARDS,240,29,65,6,19,18,22,6,38,17,6,5,24,29,away,loss,82.0,MINNESOTA TIMBERWOLVES,87.0
MINNESOTA TIMBERWOLVES,240,31,76,4,14,21,31,9,25,16,11,1,14,14,home,win,87.0,WASHINGTON WIZARDS,82.0
LOS ANGELES LAKERS,240,38,78,11,28,21,29,6,30,26,9,6,11,17,away,win,108.0,NEW ORLEANS HORNETS,102.0
NEW ORLEANS HORNETS,240,38,88,9,24,17,20,15,37,24,5,8,17,23,home,loss,102.0,LOS ANGELES LAKERS,108.0
TORONTO RAPTORS,240,37,77,11,24,13,15,7,33,24,11,4,21,17,away,win,98.0,PHOENIX SUNS,71.0
PHOENIX SUNS,240,28,74,7,23,8,15,11,29,21,11,3,28,18,home,loss,71.0,TORONTO RAPTORS,98.0
CHICAGO BULLS,240,33,90,9,20,8,8,14,27,23,9,5,8,15,away,loss,83.0,SAN ANTONIO SPURS,101.0
SAN ANTONIO SPURS,240,40,74,8,14,13,18,5,42,22,7,7,12,9,home,win,101.0,CHICAGO BULLS,83.0
