team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DENVER NUGGETS,240,40,80,6,17,25,34,15,31,23,9,8,20,21,away,win,111.0,CLEVELAND CAVALIERS,103.0
CLEVELAND CAVALIERS,240,37,84,9,20,20,26,11,27,24,9,5,15,23,home,loss,103.0,DENVER NUGGETS,111.0
GOLDEN STATE WARRIORS,240,34,89,6,16,17,24,17,35,12,4,1,15,26,away,loss,91.0,DALLAS MAVERICKS,116.0
DALLAS MAVERICKS,240,38,77,11,20,29,38,6,38,25,9,6,10,23,home,win,116.0,GOLDEN STATE WARRIORS,91.0
DETROIT PISTONS,240,41,83,8,17,15,19,11,35,25,11,2,20,20,away,win,105.0,MILWAUKEE BUCKS,100.0
MILWAUKEE BUCKS,240,34,86,7,17,25,28,12,30,19,12,7,13,14,home,loss,100.0,DETROIT PISTONS,105.0
CHARLOTTE BOBCATS,240,27,88,2,16,20,23,12,28,20,5,3,7,17,away,loss,76.0,PHILADELPHIA 76ERS,87.0
PHILADELPHIA 76ERS,240,39,93,2,16,7,10,16,44,24,2,2,11,19,home,win,87.0,CHARLOTTE BOBCATS,76.0
UTAH JAZZ,240,40,82,4,15,25,26,11,28,23,8,7,18,27,away,loss,109.0,SACRAMENTO KINGS,120.0
SACRAMENTO KINGS,240,44,85,8,19,24,35,16,28,27,11,6,16,24,home,win,120.0,UTAH JAZZ,109.0
