team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
GOLDEN STATE WARRIORS,240,49,99,10,24,7,8,10,44,32,10,3,11,25,away,win,115.0,ATLANTA HAWKS,93.0
ATLANTA HAWKS,240,31,84,5,26,26,36,10,35,21,6,3,11,15,home,loss,93.0,GOLDEN STATE WARRIORS,115.0
ORLANDO MAGIC,240,43,79,5,17,16,19,11,32,25,1,8,14,25,away,win,107.0,CHARLOTTE BOBCATS,98.0
CHARLOTTE BOBCATS,240,36,78,4,12,22,29,8,23,18,4,7,11,16,home,loss,98.0,ORLANDO MAGIC,107.0
BROOKLYN NETS,240,29,75,7,19,17,22,14,27,15,9,8,18,18,away,loss,82.0,CHICAGO BULLS,83.0
CHICAGO BULLS,240,33,75,2,10,15,19,7,26,21,10,6,13,17,home,win,83.0,BROOKLYN NETS,82.0
INDIANA PACERS,240,35,72,7,24,11,16,5,37,25,8,9,13,21,away,win,88.0,DETROIT PISTONS,77.0
DETROIT PISTONS,240,32,83,3,13,10,15,11,30,18,5,4,10,16,home,loss,77.0,INDIANA PACERS,88.0
WASHINGTON WIZARDS,240,27,72,7,20,11,15,10,30,16,8,0,21,18,away,loss,72.0,MIAMI HEAT,102.0
MIAMI HEAT,240,40,79,8,27,14,21,11,32,25,9,2,12,15,home,win,102.0,WASHINGTON WIZARDS,72.0
LOS ANGELES CLIPPERS,240,44,82,5,11,18,24,11,38,33,10,3,11,22,away,win,111.0,MILWAUKEE BUCKS,85.0
MILWAUKEE BUCKS,240,30,83,7,21,18,25,14,26,15,6,5,13,22,home,loss,85.0,LOS ANGELES CLIPPERS,111.0
DALLAS MAVERICKS,265,39,84,7,14,21,25,11,30,24,10,8,19,29,away,loss,106.0,MINNESOTA TIMBERWOLVES,114.0
MINNESOTA TIMBERWOLVES,265,41,94,6,23,26,32,17,31,28,15,5,16,18,home,win,114.0,DALLAS MAVERICKS,106.0
CLEVELAND CAVALIERS,240,40,82,9,24,13,17,9,36,15,5,0,12,23,away,loss,102.0,NEW YORK KNICKS,103.0
NEW YORK KNICKS,240,37,85,13,35,16,23,13,28,26,5,6,9,18,home,win,103.0,CLEVELAND CAVALIERS,102.0
BOSTON CELTICS,240,38,81,6,16,6,8,11,27,22,6,3,17,20,away,loss,88.0,SAN ANTONIO SPURS,103.0
SAN ANTONIO SPURS,240,38,81,12,25,15,20,11,27,28,9,4,12,12,home,win,103.0,BOSTON CELTICS,88.0
MEMPHIS GRIZZLIES,240,38,85,4,11,19,24,18,30,16,9,4,12,16,away,win,99.0,UTAH JAZZ,86.0
UTAH JAZZ,240,31,74,5,17,19,24,7,28,20,7,4,15,20,home,loss,86.0,MEMPHIS GRIZZLIES,99.0
