team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHARLOTTE BOBCATS,240,36,80,7,21,17,23,13,30,18,4,6,15,24,away,loss,96.0,BROOKLYN NETS,105.0
BROOKLYN NETS,240,39,80,5,21,22,30,11,29,17,8,7,8,17,home,win,105.0,CHARLOTTE BOBCATS,96.0
HOUSTON ROCKETS,240,39,83,14,34,22,32,11,30,30,5,10,18,22,away,loss,114.0,DENVER NUGGETS,132.0
DENVER NUGGETS,240,54,99,11,25,13,21,13,33,40,12,4,9,26,home,win,132.0,HOUSTON ROCKETS,114.0
PHILADELPHIA 76ERS,240,33,82,6,20,15,20,12,29,12,6,2,9,14,away,loss,87.0,MIAMI HEAT,106.0
MIAMI HEAT,240,40,83,14,25,12,14,11,37,25,5,3,9,16,home,win,106.0,PHILADELPHIA 76ERS,87.0
TORONTO RAPTORS,240,30,83,3,10,20,23,8,27,18,9,4,16,21,away,loss,83.0,MILWAUKEE BUCKS,100.0
MILWAUKEE BUCKS,240,36,76,6,19,22,29,9,31,27,11,12,15,22,home,win,100.0,TORONTO RAPTORS,83.0
DETROIT PISTONS,240,40,75,6,15,15,21,11,30,22,10,6,24,25,away,loss,101.0,MINNESOTA TIMBERWOLVES,107.0
MINNESOTA TIMBERWOLVES,240,36,83,6,14,29,38,15,23,23,16,6,14,20,home,win,107.0,DETROIT PISTONS,101.0
ATLANTA HAWKS,240,35,83,5,12,22,25,9,29,23,10,2,12,23,away,loss,97.0,SAN ANTONIO SPURS,99.0
SAN ANTONIO SPURS,240,36,80,3,15,24,29,9,40,24,5,12,15,21,home,win,99.0,ATLANTA HAWKS,97.0
INDIANA PACERS,240,35,86,3,20,12,15,10,37,17,2,1,14,21,away,loss,85.0,WASHINGTON WIZARDS,104.0
WASHINGTON WIZARDS,240,39,79,4,12,22,31,6,35,19,10,7,9,22,home,win,104.0,INDIANA PACERS,85.0
