team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
INDIANA PACERS,240,35,85,8,26,8,9,11,30,18,10,7,15,14,away,loss,86.0,ATLANTA HAWKS,89.0
ATLANTA HAWKS,240,38,87,7,22,6,12,17,34,24,8,3,17,15,home,win,89.0,INDIANA PACERS,86.0
WASHINGTON WIZARDS,265,39,95,10,29,6,7,10,34,25,8,6,19,27,away,loss,94.0,BOSTON CELTICS,100.0
BOSTON CELTICS,265,34,81,4,13,28,34,6,38,26,9,5,16,17,home,win,100.0,WASHINGTON WIZARDS,94.0
PHOENIX SUNS,240,43,93,12,27,19,28,22,28,29,8,11,12,24,away,win,117.0,CHARLOTTE BOBCATS,110.0
CHARLOTTE BOBCATS,240,38,87,10,22,24,27,15,24,26,4,12,12,20,home,loss,110.0,PHOENIX SUNS,117.0
TORONTO RAPTORS,240,36,81,5,22,27,31,10,28,21,7,1,8,28,away,loss,104.0,DALLAS MAVERICKS,109.0
DALLAS MAVERICKS,240,39,84,8,21,23,35,16,31,21,4,6,11,23,home,win,109.0,TORONTO RAPTORS,104.0
CLEVELAND CAVALIERS,240,36,86,11,32,13,21,11,28,20,7,1,16,26,away,loss,96.0,GOLDEN STATE WARRIORS,106.0
GOLDEN STATE WARRIORS,240,42,78,5,18,17,23,7,37,28,11,4,16,22,home,win,106.0,CLEVELAND CAVALIERS,96.0
DENVER NUGGETS,240,37,82,7,18,12,21,16,33,20,9,5,21,16,away,win,93.0,HOUSTON ROCKETS,87.0
HOUSTON ROCKETS,240,31,84,8,33,17,23,16,27,18,15,2,18,22,home,loss,87.0,DENVER NUGGETS,93.0
SAN ANTONIO SPURS,240,30,73,8,23,16,24,6,23,25,7,4,20,11,away,loss,84.0,LOS ANGELES CLIPPERS,106.0
LOS ANGELES CLIPPERS,240,46,83,6,17,8,9,9,37,30,13,8,15,19,home,win,106.0,SAN ANTONIO SPURS,84.0
BROOKLYN NETS,240,30,80,3,21,10,17,13,27,12,7,1,19,15,away,loss,73.0,MIAMI HEAT,103.0
MIAMI HEAT,240,40,77,10,24,13,16,8,32,25,8,5,12,18,home,win,103.0,BROOKLYN NETS,73.0
MEMPHIS GRIZZLIES,240,44,83,6,16,14,19,11,38,28,7,5,14,20,away,win,108.0,MILWAUKEE BUCKS,90.0
MILWAUKEE BUCKS,240,35,91,6,15,14,21,16,25,22,10,9,10,18,home,loss,90.0,MEMPHIS GRIZZLIES,108.0
ORLANDO MAGIC,240,28,80,3,12,16,20,12,29,17,6,7,19,22,away,loss,75.0,MINNESOTA TIMBERWOLVES,90.0
MINNESOTA TIMBERWOLVES,240,34,76,7,20,15,22,13,33,22,11,9,19,18,home,win,90.0,ORLANDO MAGIC,75.0
PHILADELPHIA 76ERS,240,35,84,4,22,3,5,9,34,19,5,6,15,16,away,win,77.0,NEW ORLEANS HORNETS,62.0
NEW ORLEANS HORNETS,240,23,69,4,19,12,16,11,36,18,8,9,20,12,home,loss,62.0,PHILADELPHIA 76ERS,77.0
DETROIT PISTONS,240,36,73,8,22,23,31,10,23,23,4,6,17,20,away,loss,103.0,SACRAMENTO KINGS,105.0
SACRAMENTO KINGS,240,40,82,7,16,18,24,14,28,15,8,3,13,21,home,win,105.0,DETROIT PISTONS,103.0
LOS ANGELES LAKERS,240,25,74,4,23,32,46,15,33,11,10,3,18,14,away,loss,86.0,UTAH JAZZ,95.0
UTAH JAZZ,240,37,83,5,17,16,18,9,28,21,12,7,12,30,home,win,95.0,LOS ANGELES LAKERS,86.0
