team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CLEVELAND CAVALIERS,240,41,81,3,12,9,15,8,36,29,9,1,14,24,away,loss,94.0,ATLANTA HAWKS,102.0
ATLANTA HAWKS,240,37,81,9,30,19,26,10,27,26,8,3,11,17,home,win,102.0,CLEVELAND CAVALIERS,94.0
ORLANDO MAGIC,240,39,93,6,15,19,21,14,34,22,6,9,9,22,away,loss,103.0,HOUSTON ROCKETS,111.0
HOUSTON ROCKETS,240,44,98,9,29,14,22,20,34,27,4,6,9,19,home,win,111.0,ORLANDO MAGIC,103.0
INDIANA PACERS,240,39,71,10,23,21,28,9,26,29,8,4,14,25,away,win,109.0,LOS ANGELES CLIPPERS,106.0
LOS ANGELES CLIPPERS,240,39,80,5,16,23,26,14,22,24,7,1,14,23,home,loss,106.0,INDIANA PACERS,109.0
SAN ANTONIO SPURS,240,36,75,8,23,10,11,7,33,21,8,8,16,23,away,loss,90.0,MEMPHIS GRIZZLIES,92.0
MEMPHIS GRIZZLIES,240,36,79,2,7,18,24,10,30,15,9,5,10,14,home,win,92.0,SAN ANTONIO SPURS,90.0
CHARLOTTE BOBCATS,240,37,73,6,19,22,28,4,28,18,7,5,20,20,away,loss,102.0,MILWAUKEE BUCKS,131.0
MILWAUKEE BUCKS,240,51,100,14,27,15,17,14,31,32,7,2,10,21,home,win,131.0,CHARLOTTE BOBCATS,102.0
BOSTON CELTICS,240,42,81,7,16,9,14,7,30,25,4,3,17,21,away,loss,100.0,MINNESOTA TIMBERWOLVES,110.0
MINNESOTA TIMBERWOLVES,240,40,83,5,18,25,27,4,27,30,10,4,8,11,home,win,110.0,BOSTON CELTICS,100.0
DETROIT PISTONS,240,43,77,7,15,15,21,7,22,24,4,1,8,17,away,win,108.0,TORONTO RAPTORS,98.0
TORONTO RAPTORS,240,41,81,8,21,8,10,6,23,24,6,8,10,17,home,loss,98.0,DETROIT PISTONS,108.0
PORTLAND TRAIL BLAZERS,240,39,67,13,23,11,17,3,27,25,2,2,16,17,away,loss,102.0,UTAH JAZZ,112.0
UTAH JAZZ,240,45,83,9,22,13,18,10,22,26,7,3,6,17,home,win,112.0,PORTLAND TRAIL BLAZERS,102.0
