team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
INDIANA PACERS,240,35,83,6,24,10,12,9,30,18,8,9,9,21,away,loss,86.0,BROOKLYN NETS,97.0
BROOKLYN NETS,240,33,81,6,14,25,31,16,31,19,4,3,11,15,home,win,97.0,INDIANA PACERS,86.0
GOLDEN STATE WARRIORS,240,43,83,13,24,6,8,6,33,28,3,5,18,24,away,loss,105.0,DENVER NUGGETS,116.0
DENVER NUGGETS,240,43,90,9,27,21,27,14,30,27,11,2,8,16,home,win,116.0,GOLDEN STATE WARRIORS,105.0
CLEVELAND CAVALIERS,240,39,95,4,21,11,12,17,22,24,10,2,16,21,away,loss,93.0,LOS ANGELES LAKERS,113.0
LOS ANGELES LAKERS,240,40,69,13,25,20,27,7,34,32,11,5,22,13,home,win,113.0,CLEVELAND CAVALIERS,93.0
NEW ORLEANS HORNETS,240,33,82,4,23,17,22,12,35,14,6,4,13,23,away,loss,87.0,NEW YORK KNICKS,100.0
NEW YORK KNICKS,240,35,81,11,30,19,25,10,35,24,6,5,9,21,home,win,100.0,NEW ORLEANS HORNETS,87.0
OKLAHOMA CITY THUNDER,240,32,71,6,23,17,22,6,37,20,6,3,15,19,away,win,87.0,PORTLAND TRAIL BLAZERS,83.0
PORTLAND TRAIL BLAZERS,240,31,86,6,21,15,18,12,30,17,3,6,12,18,home,loss,83.0,OKLAHOMA CITY THUNDER,87.0
MINNESOTA TIMBERWOLVES,240,33,89,4,16,18,23,14,24,23,12,5,13,10,away,loss,88.0,SAN ANTONIO SPURS,106.0
SAN ANTONIO SPURS,240,45,80,8,21,8,11,7,36,31,9,13,17,19,home,win,106.0,MINNESOTA TIMBERWOLVES,88.0
MILWAUKEE BUCKS,240,40,77,8,19,19,23,8,24,29,5,6,12,25,away,win,107.0,TORONTO RAPTORS,96.0
TORONTO RAPTORS,240,36,85,3,13,21,27,17,23,25,7,2,15,21,home,loss,96.0,MILWAUKEE BUCKS,107.0
