team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW ORLEANS HORNETS,240,45,86,9,16,12,18,11,33,24,4,5,13,19,away,win,111.0,ATLANTA HAWKS,100.0
ATLANTA HAWKS,240,35,74,13,24,17,23,5,28,30,8,6,17,15,home,loss,100.0,NEW ORLEANS HORNETS,111.0
LOS ANGELES LAKERS,240,36,80,8,26,20,25,6,40,23,6,10,13,17,away,win,100.0,CHARLOTTE BOBCATS,93.0
CHARLOTTE BOBCATS,240,38,89,4,14,13,19,8,38,30,10,4,10,20,home,loss,93.0,LOS ANGELES LAKERS,100.0
ORLANDO MAGIC,240,45,86,8,21,10,13,9,30,30,3,7,19,26,away,loss,108.0,CLEVELAND CAVALIERS,119.0
CLEVELAND CAVALIERS,240,39,80,7,14,34,41,7,25,23,10,3,6,15,home,win,119.0,ORLANDO MAGIC,108.0
SAN ANTONIO SPURS,240,37,81,10,24,25,30,9,24,20,8,9,7,16,away,loss,109.0,DETROIT PISTONS,119.0
DETROIT PISTONS,240,46,89,10,22,17,20,15,34,26,5,4,12,20,home,win,119.0,SAN ANTONIO SPURS,109.0
PORTLAND TRAIL BLAZERS,240,40,88,8,26,15,20,15,25,21,4,4,11,12,away,loss,103.0,HOUSTON ROCKETS,118.0
HOUSTON ROCKETS,240,47,79,12,26,12,16,7,32,27,5,9,10,19,home,win,118.0,PORTLAND TRAIL BLAZERS,103.0
TORONTO RAPTORS,265,42,96,2,9,14,19,17,29,19,9,9,14,31,away,win,100.0,INDIANA PACERS,98.0
INDIANA PACERS,265,35,78,9,22,19,28,10,32,23,6,7,18,22,home,loss,98.0,TORONTO RAPTORS,100.0
GOLDEN STATE WARRIORS,240,36,74,6,17,15,20,7,27,18,5,4,16,25,away,loss,93.0,MEMPHIS GRIZZLIES,99.0
MEMPHIS GRIZZLIES,240,36,79,8,20,19,23,9,34,26,6,4,12,22,home,win,99.0,GOLDEN STATE WARRIORS,93.0
LOS ANGELES CLIPPERS,240,34,77,7,16,14,19,11,24,23,9,5,18,24,away,loss,89.0,MIAMI HEAT,111.0
MIAMI HEAT,240,36,68,15,27,24,32,8,28,22,11,4,13,21,home,win,111.0,LOS ANGELES CLIPPERS,89.0
NEW YORK KNICKS,240,38,81,8,26,16,20,10,32,19,5,6,8,19,away,win,100.0,MINNESOTA TIMBERWOLVES,94.0
MINNESOTA TIMBERWOLVES,240,37,80,1,13,19,27,12,29,19,6,2,9,18,home,loss,94.0,NEW YORK KNICKS,100.0
PHOENIX SUNS,240,39,83,7,18,11,15,11,28,18,4,4,16,18,away,loss,96.0,OKLAHOMA CITY THUNDER,127.0
OKLAHOMA CITY THUNDER,240,50,87,14,21,13,18,10,30,29,10,11,8,20,home,win,127.0,PHOENIX SUNS,96.0
CHICAGO BULLS,240,36,79,5,12,16,18,15,26,25,6,2,9,16,away,win,93.0,UTAH JAZZ,89.0
UTAH JAZZ,240,37,78,4,16,11,17,13,24,21,4,10,12,22,home,loss,89.0,CHICAGO BULLS,93.0
BROOKLYN NETS,240,25,76,5,18,19,32,10,37,17,9,5,15,14,away,loss,74.0,WASHINGTON WIZARDS,89.0
WASHINGTON WIZARDS,240,36,80,7,16,10,11,5,40,19,11,4,12,25,home,win,89.0,BROOKLYN NETS,74.0
