team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
BROOKLYN NETS,240,36,83,6,23,15,22,9,34,20,12,6,9,15,away,win,93.0,ATLANTA HAWKS,80.0
ATLANTA HAWKS,240,32,77,5,18,11,16,13,31,20,3,2,17,20,home,loss,80.0,BROOKLYN NETS,93.0
MINNESOTA TIMBERWOLVES,240,35,84,5,18,13,19,10,30,23,5,7,22,21,away,loss,88.0,DENVER NUGGETS,111.0
DENVER NUGGETS,240,42,78,9,17,18,22,6,37,23,13,8,19,21,home,win,111.0,MINNESOTA TIMBERWOLVES,88.0
MILWAUKEE BUCKS,240,38,78,13,28,14,19,6,36,29,8,5,15,20,away,win,103.0,GOLDEN STATE WARRIORS,93.0
GOLDEN STATE WARRIORS,240,37,82,6,15,13,20,12,35,21,4,1,17,21,home,loss,93.0,MILWAUKEE BUCKS,103.0
NEW ORLEANS HORNETS,240,34,79,2,12,15,17,11,31,17,4,1,12,19,away,loss,85.0,MEMPHIS GRIZZLIES,96.0
MEMPHIS GRIZZLIES,240,38,81,4,13,16,20,14,29,21,7,11,10,16,home,win,96.0,NEW ORLEANS HORNETS,85.0
UTAH JAZZ,240,30,78,8,26,16,21,11,29,13,4,2,19,23,away,loss,84.0,NEW YORK KNICKS,113.0
NEW YORK KNICKS,240,38,75,13,32,24,30,8,31,21,11,3,12,19,home,win,113.0,UTAH JAZZ,84.0
HOUSTON ROCKETS,240,37,86,19,41,12,18,15,24,22,10,5,19,24,away,loss,105.0,PHOENIX SUNS,107.0
PHOENIX SUNS,240,37,82,8,18,25,39,17,30,18,13,4,16,20,home,win,107.0,HOUSTON ROCKETS,105.0
CHARLOTTE BOBCATS,240,32,79,5,15,18,23,7,25,19,8,2,12,21,away,loss,87.0,WASHINGTON WIZARDS,104.0
WASHINGTON WIZARDS,240,35,70,10,18,24,32,9,36,23,6,5,16,26,home,win,104.0,CHARLOTTE BOBCATS,87.0
