team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW YORK KNICKS,240,36,78,14,28,14,18,10,25,20,5,2,10,21,away,win,100.0,BROOKLYN NETS,97.0
BROOKLYN NETS,240,36,68,4,18,21,28,7,30,21,5,3,11,21,home,loss,97.0,NEW YORK KNICKS,100.0
LOS ANGELES CLIPPERS,240,37,80,4,11,16,23,11,31,19,11,5,15,15,away,win,94.0,CHICAGO BULLS,89.0
CHICAGO BULLS,240,35,87,10,20,9,12,18,32,26,8,4,16,18,home,loss,89.0,LOS ANGELES CLIPPERS,94.0
LOS ANGELES LAKERS,240,31,75,7,27,25,40,15,39,11,7,3,18,22,away,loss,94.0,CLEVELAND CAVALIERS,100.0
CLEVELAND CAVALIERS,240,37,84,11,27,15,26,8,35,24,8,4,12,26,home,win,100.0,LOS ANGELES LAKERS,94.0
DENVER NUGGETS,240,37,80,6,17,21,34,7,30,22,10,12,9,19,away,win,101.0,DETROIT PISTONS,94.0
DETROIT PISTONS,240,34,81,5,13,21,31,14,37,18,8,10,16,28,home,loss,94.0,DENVER NUGGETS,101.0
WASHINGTON WIZARDS,240,27,82,5,19,18,23,10,39,14,3,6,14,22,away,win,77.0,NEW ORLEANS HORNETS,70.0
NEW ORLEANS HORNETS,240,26,80,4,16,14,22,12,42,14,8,9,15,28,home,loss,70.0,WASHINGTON WIZARDS,77.0
