team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHILADELPHIA 76ERS,240,33,88,4,17,31,37,14,36,20,9,8,15,19,away,loss,101.0,BOSTON CELTICS,104.0
BOSTON CELTICS,240,36,83,7,19,25,28,10,35,27,10,6,15,27,home,win,104.0,PHILADELPHIA 76ERS,101.0
GOLDEN STATE WARRIORS,240,39,86,6,16,17,24,21,32,21,7,4,18,26,away,loss,101.0,CHARLOTTE BOBCATS,104.0
CHARLOTTE BOBCATS,240,37,84,9,18,21,26,13,21,26,10,5,12,19,home,win,104.0,GOLDEN STATE WARRIORS,101.0
CHICAGO BULLS,240,38,71,9,16,16,21,7,35,19,6,4,17,24,away,loss,101.0,DETROIT PISTONS,106.0
DETROIT PISTONS,240,39,89,8,17,20,27,16,19,26,11,5,8,18,home,win,106.0,CHICAGO BULLS,101.0
INDIANA PACERS,240,34,87,7,21,24,28,16,25,19,10,3,9,22,away,loss,99.0,HOUSTON ROCKETS,103.0
HOUSTON ROCKETS,240,38,72,2,9,25,31,7,30,26,7,10,11,22,home,win,103.0,INDIANA PACERS,99.0
WASHINGTON WIZARDS,240,39,83,7,19,27,33,14,24,15,8,2,13,31,away,loss,112.0,MIAMI HEAT,118.0
MIAMI HEAT,240,39,75,9,22,31,41,10,28,22,6,5,13,24,home,win,118.0,WASHINGTON WIZARDS,112.0
SACRAMENTO KINGS,240,41,79,7,15,34,40,14,29,31,6,1,12,20,away,win,123.0,MILWAUKEE BUCKS,116.0
MILWAUKEE BUCKS,240,46,85,9,20,15,22,10,26,24,7,0,12,32,home,loss,116.0,SACRAMENTO KINGS,123.0
LOS ANGELES LAKERS,240,40,78,7,16,26,34,16,25,23,9,2,14,19,away,win,113.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,107.0
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,42,86,4,11,19,22,15,19,22,8,3,13,27,home,loss,107.0,LOS ANGELES LAKERS,113.0
MEMPHIS GRIZZLIES,240,38,81,8,19,15,22,16,35,28,5,6,9,18,away,win,99.0,SEATTLE SUPERSONICS,74.0
SEATTLE SUPERSONICS,240,27,78,2,14,18,21,11,25,17,7,3,9,21,home,loss,74.0,MEMPHIS GRIZZLIES,99.0
CLEVELAND CAVALIERS,240,36,79,3,16,23,31,8,33,20,4,2,6,20,away,win,98.0,TORONTO RAPTORS,97.0
TORONTO RAPTORS,240,35,80,7,24,20,26,10,33,17,5,1,8,27,home,loss,97.0,CLEVELAND CAVALIERS,98.0
MINNESOTA TIMBERWOLVES,240,34,67,8,13,17,22,9,25,15,8,6,13,22,away,loss,93.0,UTAH JAZZ,96.0
UTAH JAZZ,240,35,77,9,16,17,26,12,25,25,7,8,13,15,home,win,96.0,MINNESOTA TIMBERWOLVES,93.0
