team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
WASHINGTON WIZARDS,240,36,93,11,27,18,24,21,25,19,5,1,16,29,away,loss,101.0,ATLANTA HAWKS,114.0
ATLANTA HAWKS,240,33,68,9,19,39,49,13,33,21,12,7,16,26,home,win,114.0,WASHINGTON WIZARDS,101.0
HOUSTON ROCKETS,240,37,79,8,16,18,22,10,36,27,6,6,14,23,away,win,100.0,GOLDEN STATE WARRIORS,93.0
GOLDEN STATE WARRIORS,240,31,77,10,22,21,26,9,30,23,6,6,13,20,home,loss,93.0,HOUSTON ROCKETS,100.0
SACRAMENTO KINGS,240,33,75,7,15,23,36,9,27,18,10,1,9,15,away,win,96.0,LOS ANGELES CLIPPERS,93.0
LOS ANGELES CLIPPERS,240,38,87,3,17,14,17,11,41,21,4,9,12,24,home,loss,93.0,SACRAMENTO KINGS,96.0
MILWAUKEE BUCKS,240,33,86,7,16,17,22,12,26,19,8,2,12,22,away,loss,90.0,MEMPHIS GRIZZLIES,100.0
MEMPHIS GRIZZLIES,240,38,72,7,26,17,26,7,35,24,7,15,15,22,home,win,100.0,MILWAUKEE BUCKS,90.0
UTAH JAZZ,240,42,86,4,10,15,27,17,29,27,6,7,8,24,away,win,103.0,MINNESOTA TIMBERWOLVES,95.0
MINNESOTA TIMBERWOLVES,240,34,74,1,7,26,35,9,29,26,5,10,13,24,home,loss,95.0,UTAH JAZZ,103.0
TORONTO RAPTORS,240,31,82,13,35,14,15,13,27,15,4,7,12,24,away,loss,89.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,95.0
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,39,79,6,13,11,18,8,35,22,4,6,13,16,home,win,95.0,TORONTO RAPTORS,89.0
INDIANA PACERS,240,37,78,11,24,11,14,9,25,20,7,8,13,23,away,loss,96.0,NEW YORK KNICKS,98.0
NEW YORK KNICKS,240,36,82,4,8,22,28,15,26,12,10,3,11,19,home,win,98.0,INDIANA PACERS,96.0
DETROIT PISTONS,240,31,68,4,12,21,31,6,24,14,12,5,9,15,away,loss,87.0,ORLANDO MAGIC,89.0
ORLANDO MAGIC,240,36,68,1,5,16,21,7,32,15,7,3,15,22,home,win,89.0,DETROIT PISTONS,87.0
BOSTON CELTICS,240,39,74,9,21,22,32,9,33,21,4,7,17,23,away,win,109.0,PHILADELPHIA 76ERS,99.0
PHILADELPHIA 76ERS,240,38,83,6,16,17,26,9,26,23,8,2,9,26,home,loss,99.0,BOSTON CELTICS,109.0
LOS ANGELES LAKERS,240,37,82,9,24,13,18,8,35,16,7,5,13,15,away,loss,96.0,PHOENIX SUNS,107.0
PHOENIX SUNS,240,45,91,12,26,5,5,8,31,23,5,2,11,15,home,win,107.0,LOS ANGELES LAKERS,96.0
SEATTLE SUPERSONICS,240,47,84,7,16,20,23,15,27,30,8,2,16,19,away,win,121.0,PORTLAND TRAIL BLAZERS,108.0
PORTLAND TRAIL BLAZERS,240,42,81,4,16,20,27,12,18,26,9,3,15,16,home,loss,108.0,SEATTLE SUPERSONICS,121.0
DALLAS MAVERICKS,240,36,70,3,7,17,22,4,30,13,6,8,9,21,away,win,92.0,SAN ANTONIO SPURS,86.0
SAN ANTONIO SPURS,240,31,82,10,20,14,21,14,26,18,2,6,12,17,home,loss,86.0,DALLAS MAVERICKS,92.0
