team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHICAGO BULLS,240,33,84,6,18,22,31,21,29,16,6,3,14,28,away,loss,94.0,DALLAS MAVERICKS,98.0
DALLAS MAVERICKS,240,30,75,7,17,31,36,10,31,19,11,3,13,23,home,win,98.0,CHICAGO BULLS,94.0
DETROIT PISTONS,240,30,82,8,27,16,19,12,28,19,5,4,14,19,away,loss,84.0,NEW JERSEY NETS,91.0
NEW JERSEY NETS,240,35,79,7,14,14,15,10,36,24,10,3,15,21,home,win,91.0,DETROIT PISTONS,84.0
LOS ANGELES LAKERS,240,39,68,9,16,43,58,13,33,22,10,3,14,20,away,win,130.0,NEW YORK KNICKS,97.0
NEW YORK KNICKS,240,36,86,5,16,20,24,11,24,25,8,0,13,33,home,loss,97.0,LOS ANGELES LAKERS,130.0
PHOENIX SUNS,240,50,86,11,23,12,14,8,29,32,4,5,8,22,away,win,123.0,PHILADELPHIA 76ERS,99.0
PHILADELPHIA 76ERS,240,38,86,2,10,21,31,16,25,19,5,1,11,16,home,loss,99.0,PHOENIX SUNS,123.0
DENVER NUGGETS,240,35,80,3,14,18,22,10,32,17,8,6,13,25,away,loss,91.0,SACRAMENTO KINGS,98.0
SACRAMENTO KINGS,240,34,82,5,20,25,35,12,34,16,7,1,15,18,home,win,98.0,DENVER NUGGETS,91.0
INDIANA PACERS,240,27,76,9,32,16,24,11,35,17,3,3,15,25,away,loss,79.0,WASHINGTON WIZARDS,84.0
WASHINGTON WIZARDS,240,33,70,3,9,15,28,10,36,18,8,0,17,16,home,win,84.0,INDIANA PACERS,79.0
