team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW JERSEY NETS,240,30,75,7,20,21,31,14,25,16,6,2,16,25,away,loss,88.0,ATLANTA HAWKS,105.0
ATLANTA HAWKS,240,36,70,7,22,26,31,7,30,21,10,3,13,24,home,win,105.0,NEW JERSEY NETS,88.0
LOS ANGELES CLIPPERS,240,35,87,11,28,14,15,8,27,24,6,7,9,14,away,loss,95.0,CLEVELAND CAVALIERS,112.0
CLEVELAND CAVALIERS,240,42,85,14,26,14,15,11,34,23,6,3,11,15,home,win,112.0,LOS ANGELES CLIPPERS,95.0
CHARLOTTE BOBCATS,240,35,77,9,20,20,27,11,19,23,4,7,17,25,away,loss,99.0,DENVER NUGGETS,110.0
DENVER NUGGETS,240,40,73,4,13,26,35,11,28,28,10,7,16,28,home,win,110.0,CHARLOTTE BOBCATS,99.0
BOSTON CELTICS,240,31,68,4,10,20,25,11,33,25,6,7,14,18,away,win,86.0,DETROIT PISTONS,78.0
DETROIT PISTONS,240,30,74,1,8,17,23,11,25,16,5,3,9,18,home,loss,78.0,BOSTON CELTICS,86.0
MIAMI HEAT,240,39,81,10,29,15,21,8,31,21,4,7,13,23,away,loss,103.0,INDIANA PACERS,114.0
INDIANA PACERS,240,37,87,15,31,25,29,13,34,25,8,2,8,22,home,win,114.0,MIAMI HEAT,103.0
LOS ANGELES LAKERS,240,48,95,10,27,26,33,19,34,23,5,7,12,25,away,win,132.0,MINNESOTA TIMBERWOLVES,119.0
MINNESOTA TIMBERWOLVES,240,41,96,4,15,33,37,16,27,24,10,9,9,26,home,loss,119.0,LOS ANGELES LAKERS,132.0
GOLDEN STATE WARRIORS,240,34,83,4,17,19,22,10,37,15,8,5,15,27,away,win,91.0,NEW ORLEANS HORNETS,87.0
NEW ORLEANS HORNETS,240,28,78,5,21,26,33,12,36,15,8,5,14,17,home,loss,87.0,GOLDEN STATE WARRIORS,91.0
WASHINGTON WIZARDS,240,35,80,2,13,22,28,13,26,27,7,3,12,19,away,loss,94.0,PHILADELPHIA 76ERS,104.0
PHILADELPHIA 76ERS,240,42,77,9,23,11,20,8,28,28,7,9,12,21,home,win,104.0,WASHINGTON WIZARDS,94.0
CHICAGO BULLS,240,45,81,4,11,15,27,11,26,27,12,6,12,24,away,win,109.0,SACRAMENTO KINGS,88.0
SACRAMENTO KINGS,240,28,76,4,16,28,33,15,29,10,6,3,22,24,home,loss,88.0,CHICAGO BULLS,109.0
MILWAUKEE BUCKS,240,35,75,7,20,19,20,9,30,20,3,4,15,23,away,win,96.0,TORONTO RAPTORS,85.0
TORONTO RAPTORS,240,33,76,3,12,16,18,8,28,18,5,5,16,23,home,loss,85.0,MILWAUKEE BUCKS,96.0
OKLAHOMA CITY THUNDER,240,34,71,2,11,20,25,14,29,14,3,2,24,24,away,loss,90.0,UTAH JAZZ,110.0
UTAH JAZZ,240,44,86,7,17,15,23,12,22,32,12,4,12,23,home,win,110.0,OKLAHOMA CITY THUNDER,90.0
