team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PORTLAND TRAIL BLAZERS,265,38,105,13,40,21,23,11,43,20,7,4,14,18,away,win,110.0,GOLDEN STATE WARRIORS,109.0
GOLDEN STATE WARRIORS,265,45,106,13,44,6,15,14,45,36,10,9,15,19,home,loss,109.0,PORTLAND TRAIL BLAZERS,110.0
BOSTON CELTICS,240,38,81,12,31,25,31,6,31,28,9,3,11,22,away,loss,113.0,HOUSTON ROCKETS,127.0
HOUSTON ROCKETS,240,41,86,18,45,27,35,16,39,17,4,4,13,22,home,win,127.0,BOSTON CELTICS,113.0
NEW YORK KNICKS,240,36,97,13,31,11,16,10,33,21,8,6,10,20,away,loss,96.0,MILWAUKEE BUCKS,112.0
MILWAUKEE BUCKS,240,42,93,11,32,17,21,11,46,20,4,11,15,14,home,win,112.0,NEW YORK KNICKS,96.0
LOS ANGELES LAKERS,240,45,88,10,25,16,23,9,37,25,7,5,17,19,away,loss,116.0,SACRAMENTO KINGS,117.0
SACRAMENTO KINGS,240,45,101,10,29,17,21,16,32,25,10,5,14,20,home,win,117.0,LOS ANGELES LAKERS,116.0
PHILADELPHIA 76ERS,240,43,86,13,35,15,18,9,38,31,7,7,13,21,away,win,114.0,UTAH JAZZ,97.0
UTAH JAZZ,240,33,86,11,35,20,27,12,32,19,11,1,16,19,home,loss,97.0,PHILADELPHIA 76ERS,114.0
