team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DETROIT PISTONS,240,46,97,20,47,12,19,10,34,30,10,6,10,31,away,win,124.0,ATLANTA HAWKS,109.0
ATLANTA HAWKS,240,36,79,7,28,30,40,9,44,17,6,2,16,21,home,loss,109.0,DETROIT PISTONS,124.0
BROOKLYN NETS,240,36,88,12,33,28,42,12,30,21,7,9,8,24,away,win,112.0,DENVER NUGGETS,110.0
DENVER NUGGETS,240,40,87,5,18,25,34,15,39,20,3,5,12,28,home,loss,110.0,BROOKLYN NETS,112.0
INDIANA PACERS,240,43,79,7,20,17,29,6,33,20,10,5,18,26,away,win,110.0,MIAMI HEAT,102.0
MIAMI HEAT,240,36,80,14,27,16,27,9,29,27,6,6,23,27,home,loss,102.0,INDIANA PACERS,110.0
WASHINGTON WIZARDS,240,42,82,11,27,13,19,6,29,24,8,3,18,18,away,loss,108.0,ORLANDO MAGIC,117.0
ORLANDO MAGIC,240,44,86,13,31,16,19,10,31,26,8,6,15,18,home,win,117.0,WASHINGTON WIZARDS,108.0
CHARLOTTE HORNETS,265,43,110,16,40,30,40,14,35,25,10,5,4,33,away,loss,132.0,PHILADELPHIA 76ERS,133.0
PHILADELPHIA 76ERS,265,45,94,12,37,31,41,13,46,33,3,15,16,33,home,win,133.0,CHARLOTTE HORNETS,132.0
MINNESOTA TIMBERWOLVES,240,39,94,7,25,25,31,15,37,20,6,1,17,23,away,loss,110.0,SACRAMENTO KINGS,121.0
SACRAMENTO KINGS,240,43,95,12,32,23,29,12,37,25,7,6,12,29,home,win,121.0,MINNESOTA TIMBERWOLVES,110.0
BOSTON CELTICS,240,39,88,17,43,20,22,5,23,31,11,3,8,20,away,loss,115.0,UTAH JAZZ,123.0
UTAH JAZZ,240,43,77,13,34,24,30,8,37,29,4,4,16,21,home,win,123.0,BOSTON CELTICS,115.0
