team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
ORLANDO MAGIC,240,38,93,10,35,7,10,8,41,28,6,2,9,15,away,win,93.0,BOSTON CELTICS,90.0
BOSTON CELTICS,240,37,91,9,40,7,9,9,42,21,6,3,12,15,home,loss,90.0,ORLANDO MAGIC,93.0
CHICAGO BULLS,240,41,80,13,23,14,21,7,27,18,6,4,19,29,away,loss,109.0,DALLAS MAVERICKS,115.0
DALLAS MAVERICKS,240,40,93,15,47,20,21,13,28,25,8,2,15,16,home,win,115.0,CHICAGO BULLS,109.0
PHOENIX SUNS,240,39,86,9,34,16,18,12,33,24,8,1,21,21,away,loss,103.0,GOLDEN STATE WARRIORS,123.0
GOLDEN STATE WARRIORS,240,45,88,14,37,19,26,7,33,35,12,4,14,24,home,win,123.0,PHOENIX SUNS,103.0
SAN ANTONIO SPURS,265,50,97,15,28,28,38,10,37,32,9,3,9,26,away,win,143.0,LOS ANGELES LAKERS,142.0
LOS ANGELES LAKERS,265,55,107,14,39,18,26,13,39,33,5,6,15,29,home,loss,142.0,SAN ANTONIO SPURS,143.0
NEW YORK KNICKS,240,45,99,10,29,13,15,11,32,22,6,2,11,21,away,loss,113.0,MILWAUKEE BUCKS,124.0
MILWAUKEE BUCKS,240,45,96,17,40,17,24,19,36,27,5,9,14,18,home,win,124.0,NEW YORK KNICKS,113.0
INDIANA PACERS,240,36,92,8,26,11,16,12,33,18,6,6,15,24,away,loss,91.0,MINNESOTA TIMBERWOLVES,101.0
MINNESOTA TIMBERWOLVES,240,36,85,7,33,22,24,8,39,24,9,12,15,17,home,win,101.0,INDIANA PACERS,91.0
WASHINGTON WIZARDS,265,46,110,15,37,18,26,12,42,23,6,7,10,27,away,win,125.0,PORTLAND TRAIL BLAZERS,124.0
PORTLAND TRAIL BLAZERS,265,43,108,11,39,27,31,17,53,22,6,4,19,22,home,loss,124.0,WASHINGTON WIZARDS,125.0
CHARLOTTE HORNETS,240,41,97,9,28,15,18,14,27,21,5,5,12,14,away,loss,106.0,TORONTO RAPTORS,127.0
TORONTO RAPTORS,240,50,87,15,39,12,14,5,41,36,10,8,13,21,home,win,127.0,CHARLOTTE HORNETS,106.0
MEMPHIS GRIZZLIES,240,31,84,9,28,21,26,7,36,18,10,2,10,22,away,win,92.0,UTAH JAZZ,84.0
UTAH JAZZ,240,29,82,8,32,18,23,10,40,18,6,6,15,22,home,loss,84.0,MEMPHIS GRIZZLIES,92.0
