team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHICAGO BULLS,240,33,84,7,23,9,9,7,40,16,8,3,22,16,away,loss,82.0,BOSTON CELTICS,111.0
BOSTON CELTICS,240,42,90,15,34,12,14,8,43,27,12,5,13,12,home,win,111.0,CHICAGO BULLS,82.0
MIAMI HEAT,240,46,85,8,29,20,28,6,41,23,6,6,17,27,away,win,120.0,BROOKLYN NETS,107.0
BROOKLYN NETS,240,41,101,8,28,17,24,16,30,17,10,2,15,29,home,loss,107.0,MIAMI HEAT,120.0
UTAH JAZZ,240,25,81,6,35,12,19,8,25,16,11,3,21,21,away,loss,68.0,DALLAS MAVERICKS,118.0
DALLAS MAVERICKS,240,45,77,12,28,16,24,7,44,24,12,6,19,19,home,win,118.0,UTAH JAZZ,68.0
PORTLAND TRAIL BLAZERS,240,41,93,14,33,21,23,11,36,24,8,10,14,21,away,loss,117.0,LOS ANGELES LAKERS,126.0
LOS ANGELES LAKERS,240,44,93,15,32,23,26,11,37,25,11,6,13,18,home,win,126.0,PORTLAND TRAIL BLAZERS,117.0
MEMPHIS GRIZZLIES,240,42,83,14,36,18,24,4,30,24,8,4,12,20,away,win,116.0,MILWAUKEE BUCKS,113.0
MILWAUKEE BUCKS,240,41,81,9,35,22,27,9,35,22,5,8,16,22,home,loss,113.0,MEMPHIS GRIZZLIES,116.0
NEW ORLEANS PELICANS,240,40,94,9,28,11,18,10,36,25,7,6,18,21,away,loss,100.0,MINNESOTA TIMBERWOLVES,107.0
MINNESOTA TIMBERWOLVES,240,37,90,14,32,19,24,11,36,29,14,6,15,22,home,win,107.0,NEW ORLEANS PELICANS,100.0
NEW YORK KNICKS,240,39,88,7,26,18,23,9,27,18,8,8,18,17,away,loss,103.0,OKLAHOMA CITY THUNDER,128.0
OKLAHOMA CITY THUNDER,240,51,95,16,33,10,12,13,34,32,11,7,16,21,home,win,128.0,NEW YORK KNICKS,103.0
PHILADELPHIA 76ERS,240,41,86,14,29,10,15,10,31,32,2,3,14,21,away,loss,106.0,ORLANDO MAGIC,111.0
ORLANDO MAGIC,240,40,80,12,28,19,22,5,32,23,7,4,10,21,home,win,111.0,PHILADELPHIA 76ERS,106.0
SAN ANTONIO SPURS,240,35,83,7,23,19,24,13,30,16,7,4,18,12,away,loss,96.0,PHOENIX SUNS,116.0
PHOENIX SUNS,240,47,84,15,31,7,8,5,33,27,9,4,16,23,home,win,116.0,SAN ANTONIO SPURS,96.0
DETROIT PISTONS,240,44,91,10,33,8,13,7,32,24,8,5,17,24,away,win,106.0,TORONTO RAPTORS,104.0
TORONTO RAPTORS,240,45,92,4,20,10,17,12,37,23,9,3,20,19,home,loss,104.0,DETROIT PISTONS,106.0
CLEVELAND CAVALIERS,240,35,77,4,21,21,31,9,33,22,12,6,23,24,away,loss,95.0,WASHINGTON WIZARDS,119.0
WASHINGTON WIZARDS,240,44,92,13,40,18,26,12,32,30,17,3,18,25,home,win,119.0,CLEVELAND CAVALIERS,95.0
