team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
OKLAHOMA CITY THUNDER,240,43,94,9,32,31,41,15,25,22,16,3,12,18,away,loss,126.0,ATLANTA HAWKS,142.0
ATLANTA HAWKS,240,56,90,18,37,12,16,10,34,36,8,4,18,28,home,win,142.0,OKLAHOMA CITY THUNDER,126.0
GOLDEN STATE WARRIORS,240,57,95,21,39,7,10,12,38,38,6,4,10,20,away,win,142.0,DENVER NUGGETS,111.0
DENVER NUGGETS,240,42,92,14,34,13,16,9,27,30,4,3,8,12,home,loss,111.0,GOLDEN STATE WARRIORS,142.0
PHOENIX SUNS,240,40,95,8,27,9,18,10,33,26,8,6,19,30,away,loss,97.0,INDIANA PACERS,131.0
INDIANA PACERS,240,46,89,12,25,27,36,9,43,31,11,7,14,17,home,win,131.0,PHOENIX SUNS,97.0
CHICAGO BULLS,240,37,92,9,31,17,24,13,33,21,11,6,13,26,away,loss,100.0,LOS ANGELES LAKERS,107.0
LOS ANGELES LAKERS,240,38,82,8,26,23,34,13,38,21,7,4,17,18,home,win,107.0,CHICAGO BULLS,100.0
MIAMI HEAT,240,36,86,8,34,6,8,4,39,27,2,6,17,14,away,loss,86.0,MILWAUKEE BUCKS,124.0
MILWAUKEE BUCKS,240,48,96,17,39,11,18,7,46,35,8,6,7,12,home,win,124.0,MIAMI HEAT,86.0
MINNESOTA TIMBERWOLVES,240,35,90,8,23,29,35,9,25,18,10,2,11,19,away,loss,107.0,PHILADELPHIA 76ERS,149.0
PHILADELPHIA 76ERS,240,55,92,21,43,18,21,8,46,40,6,11,15,29,home,win,149.0,MINNESOTA TIMBERWOLVES,107.0
