team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
UTAH JAZZ,240,39,82,9,28,14,21,8,40,17,10,6,19,25,away,win,101.0,BROOKLYN NETS,91.0
BROOKLYN NETS,240,30,86,11,30,20,28,14,34,11,12,5,20,20,home,loss,91.0,UTAH JAZZ,101.0
ATLANTA HAWKS,240,32,93,11,44,19,22,16,38,20,11,8,19,25,away,loss,94.0,CHARLOTTE HORNETS,108.0
CHARLOTTE HORNETS,240,38,83,4,20,28,37,5,39,20,15,5,14,21,home,win,108.0,ATLANTA HAWKS,94.0
DALLAS MAVERICKS,240,46,85,17,34,19,24,10,27,27,10,7,14,17,away,win,128.0,HOUSTON ROCKETS,108.0
HOUSTON ROCKETS,240,40,87,13,45,15,23,15,23,28,10,5,16,26,home,loss,108.0,DALLAS MAVERICKS,128.0
PHOENIX SUNS,240,39,89,8,26,13,18,7,27,20,17,6,16,24,away,loss,99.0,LOS ANGELES CLIPPERS,115.0
LOS ANGELES CLIPPERS,240,40,86,11,21,24,32,18,38,21,6,7,21,17,home,win,115.0,PHOENIX SUNS,99.0
CHICAGO BULLS,240,40,89,11,37,22,29,9,36,28,9,3,11,23,away,loss,113.0,MILWAUKEE BUCKS,116.0
MILWAUKEE BUCKS,240,43,87,12,35,18,24,8,40,29,6,8,12,23,home,win,116.0,CHICAGO BULLS,113.0
SAN ANTONIO SPURS,240,34,87,8,27,13,13,12,34,23,1,8,18,17,away,loss,89.0,MINNESOTA TIMBERWOLVES,128.0
MINNESOTA TIMBERWOLVES,240,50,99,18,41,10,15,13,35,33,12,6,8,18,home,win,128.0,SAN ANTONIO SPURS,89.0
WASHINGTON WIZARDS,240,41,95,13,39,9,16,12,26,26,12,2,16,22,away,loss,104.0,NEW ORLEANS PELICANS,125.0
NEW ORLEANS PELICANS,240,46,95,11,36,22,28,17,47,24,10,5,20,20,home,win,125.0,WASHINGTON WIZARDS,104.0
CLEVELAND CAVALIERS,240,35,89,9,23,4,9,7,36,20,4,1,12,19,away,loss,83.0,OKLAHOMA CITY THUNDER,100.0
OKLAHOMA CITY THUNDER,240,41,86,6,27,12,15,8,42,25,5,11,13,18,home,win,100.0,CLEVELAND CAVALIERS,83.0
NEW YORK KNICKS,240,32,92,6,29,21,22,11,30,14,11,5,13,21,away,loss,91.0,PHILADELPHIA 76ERS,117.0
PHILADELPHIA 76ERS,240,47,87,12,25,11,16,8,42,34,7,5,16,19,home,win,117.0,NEW YORK KNICKS,91.0
ORLANDO MAGIC,240,42,81,14,30,14,15,3,34,28,3,8,14,20,away,loss,112.0,PORTLAND TRAIL BLAZERS,115.0
PORTLAND TRAIL BLAZERS,240,37,85,19,39,22,32,13,34,24,8,1,11,17,home,win,115.0,ORLANDO MAGIC,112.0
