team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
ORLANDO MAGIC,240,31,74,2,11,18,29,14,28,8,6,6,21,27,away,loss,82.0,ATLANTA HAWKS,95.0
ATLANTA HAWKS,240,31,73,3,7,30,35,10,29,16,13,4,17,28,home,win,95.0,ORLANDO MAGIC,82.0
HOUSTON ROCKETS,240,32,79,9,27,17,26,16,35,19,9,0,20,27,away,loss,90.0,NEW ORLEANS/OKLAHOMA CITY HORNETS,96.0
NEW ORLEANS/OKLAHOMA CITY HORNETS,240,33,70,9,16,21,35,9,26,20,12,3,15,23,home,win,96.0,HOUSTON ROCKETS,90.0
MIAMI HEAT,240,36,72,10,21,16,26,8,32,25,5,5,15,26,away,loss,98.0,PHILADELPHIA 76ERS,107.0
PHILADELPHIA 76ERS,240,36,79,9,18,26,35,12,31,26,6,7,8,21,home,win,107.0,MIAMI HEAT,98.0
LOS ANGELES LAKERS,240,35,71,8,25,23,29,11,26,24,5,6,22,24,away,loss,101.0,SEATTLE SUPERSONICS,117.0
SEATTLE SUPERSONICS,240,41,79,12,20,23,26,12,23,24,13,3,15,27,home,win,117.0,LOS ANGELES LAKERS,101.0
SAN ANTONIO SPURS,240,39,78,7,19,18,25,9,32,21,5,2,14,22,away,win,103.0,TORONTO RAPTORS,94.0
TORONTO RAPTORS,240,32,76,5,13,25,30,10,29,11,8,1,14,20,home,loss,94.0,SAN ANTONIO SPURS,103.0
