slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
brandel01,Elton Brand,LOS ANGELES CLIPPERS,AWAY,BOSTON CELTICS,WIN,2508,12,19,0,0,6,6,1,10,4,2,4,2,2,30.0
bryanko01,Kobe Bryant,LOS ANGELES LAKERS,AWAY,CHARLOTTE BOBCATS,LOSS,2463,12,18,2,7,9,9,0,9,5,4,0,7,2,29.6
garneke01,Kevin Garnett,MINNESOTA TIMBERWOLVES,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2611,12,13,0,0,3,5,4,11,4,0,3,2,4,29.3
jonesju01,Jumaine Jones,CHARLOTTE BOBCATS,HOME,LOS ANGELES LAKERS,WIN,2423,13,20,5,8,0,0,4,5,0,3,0,0,5,27.5
mcgratr01,Tracy McGrady,HOUSTON ROCKETS,HOME,SEATTLE SUPERSONICS,WIN,2169,14,26,4,7,4,5,1,8,2,3,1,3,3,27.0
johnsjo02,Joe Johnson,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,2428,8,13,2,4,5,6,1,3,11,0,0,0,3,24.8
francst01,Steve Francis,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,2415,11,19,2,2,6,7,3,1,8,0,0,3,3,24.5
kirilan01,Andrei Kirilenko,UTAH JAZZ,HOME,SACRAMENTO KINGS,WIN,2607,4,7,0,2,16,17,3,8,2,2,2,5,4,23.0
boshch01,Chris Bosh,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,2648,7,18,0,0,15,17,3,4,2,1,1,2,2,22.0
howardw01,Dwight Howard,ORLANDO MAGIC,AWAY,ATLANTA HAWKS,LOSS,2356,9,11,0,0,6,12,4,12,0,0,3,3,3,21.8
mingya01,Yao Ming,HOUSTON ROCKETS,HOME,SEATTLE SUPERSONICS,WIN,1687,9,19,0,0,6,6,4,10,3,0,2,2,3,20.4
hamilri01,Richard Hamilton,DETROIT PISTONS,AWAY,PHILADELPHIA 76ERS,WIN,2490,13,26,0,4,4,6,4,2,4,0,0,2,2,19.6
cassesa01,Sam Cassell,LOS ANGELES CLIPPERS,AWAY,BOSTON CELTICS,WIN,2142,9,14,3,5,2,2,0,6,8,1,0,5,2,19.4
szczewa02,Wally Szczerbiak,BOSTON CELTICS,HOME,LOS ANGELES CLIPPERS,LOSS,2499,8,17,1,3,1,1,4,4,10,0,1,1,4,18.4
feltora01,Raymond Felton,CHARLOTTE BOBCATS,HOME,LOS ANGELES LAKERS,WIN,2225,4,9,2,3,6,9,3,4,8,4,0,3,5,18.0
smithjo03,Josh Smith,ATLANTA HAWKS,HOME,ORLANDO MAGIC,WIN,2120,7,15,0,0,1,2,5,5,1,3,4,0,2,17.6
moblecu01,Cuttino Mobley,LOS ANGELES CLIPPERS,AWAY,BOSTON CELTICS,WIN,2731,6,13,1,1,5,5,0,5,4,2,1,0,2,17.5
artesro01,Metta World Peace,SACRAMENTO KINGS,AWAY,UTAH JAZZ,LOSS,2183,7,17,2,5,4,6,3,4,4,4,0,2,5,16.2
petermo01,Morris Peterson,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,2228,6,11,3,5,6,6,0,4,1,4,0,4,4,16.0
wallara01,Rasheed Wallace,DETROIT PISTONS,AWAY,PHILADELPHIA 76ERS,WIN,2387,9,18,0,2,2,2,1,6,3,1,0,0,2,15.8
mihmch01,Chris Mihm,LOS ANGELES LAKERS,AWAY,CHARLOTTE BOBCATS,LOSS,1867,5,8,0,0,5,6,3,6,2,1,1,1,4,15.4
jackja01,Jarrett Jack,PORTLAND TRAIL BLAZERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1808,8,10,1,1,2,3,0,6,2,0,0,2,2,15.2
knighbr01,Brevin Knight,CHARLOTTE BOBCATS,HOME,LOS ANGELES LAKERS,WIN,2481,4,8,0,0,7,8,0,4,10,6,0,8,5,14.8
