team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DENVER NUGGETS,240,34,93,6,35,10,13,16,36,25,9,4,14,22,away,loss,84.0,ATLANTA HAWKS,96.0
ATLANTA HAWKS,240,36,87,10,27,14,19,11,32,26,9,4,12,15,home,win,96.0,DENVER NUGGETS,84.0
WASHINGTON WIZARDS,240,34,93,11,27,14,21,16,36,21,5,8,19,20,away,loss,93.0,BOSTON CELTICS,101.0
BOSTON CELTICS,240,36,88,8,17,21,26,9,40,20,10,7,15,21,home,win,101.0,WASHINGTON WIZARDS,93.0
MILWAUKEE BUCKS,240,42,84,4,15,14,17,11,25,17,7,4,17,18,away,loss,102.0,DALLAS MAVERICKS,125.0
DALLAS MAVERICKS,240,49,84,12,31,15,19,8,28,29,14,8,11,14,home,win,125.0,MILWAUKEE BUCKS,102.0
OKLAHOMA CITY THUNDER,240,39,87,6,21,12,17,16,34,20,5,7,15,24,away,win,96.0,DETROIT PISTONS,94.0
DETROIT PISTONS,240,34,76,7,23,19,28,8,31,25,5,1,12,21,home,loss,94.0,OKLAHOMA CITY THUNDER,96.0
NEW ORLEANS PELICANS,240,43,83,8,18,10,15,9,41,28,2,4,15,14,away,win,104.0,LOS ANGELES LAKERS,87.0
LOS ANGELES LAKERS,240,36,90,5,19,10,15,7,27,18,4,6,7,15,home,loss,87.0,NEW ORLEANS PELICANS,104.0
MIAMI HEAT,240,39,80,5,16,4,8,10,20,21,10,2,11,12,away,loss,87.0,MEMPHIS GRIZZLIES,103.0
MEMPHIS GRIZZLIES,240,43,73,8,13,9,11,7,31,24,7,4,12,14,home,win,103.0,MIAMI HEAT,87.0
PORTLAND TRAIL BLAZERS,240,36,85,10,28,21,29,16,28,21,8,2,9,17,away,win,103.0,NEW YORK KNICKS,99.0
NEW YORK KNICKS,240,41,79,5,19,12,14,4,33,20,6,4,13,23,home,loss,99.0,PORTLAND TRAIL BLAZERS,103.0
