team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PHOENIX SUNS,240,47,88,10,25,3,8,8,28,25,10,2,13,15,away,loss,107.0,CHICAGO BULLS,112.0
CHICAGO BULLS,240,43,89,12,24,14,16,14,33,27,5,3,17,14,home,win,112.0,PHOENIX SUNS,107.0
OKLAHOMA CITY THUNDER,240,42,95,5,18,21,26,19,40,21,7,7,14,20,away,win,110.0,CHARLOTTE HORNETS,103.0
CHARLOTTE HORNETS,240,40,93,7,24,16,20,11,30,28,9,10,9,18,home,loss,103.0,OKLAHOMA CITY THUNDER,110.0
TORONTO RAPTORS,240,25,77,4,18,22,28,7,32,12,17,5,23,24,away,loss,76.0,HOUSTON ROCKETS,98.0
HOUSTON ROCKETS,240,35,84,6,29,22,31,11,41,22,17,9,23,23,home,win,98.0,TORONTO RAPTORS,76.0
SACRAMENTO KINGS,240,30,88,4,16,35,46,14,41,18,4,7,17,17,away,loss,99.0,LOS ANGELES CLIPPERS,126.0
LOS ANGELES CLIPPERS,240,46,95,14,35,20,28,11,43,31,9,11,11,29,home,win,126.0,SACRAMENTO KINGS,99.0
NEW ORLEANS PELICANS,240,35,83,8,21,27,31,11,30,22,8,3,12,25,away,win,105.0,MIAMI HEAT,91.0
MIAMI HEAT,240,33,79,5,17,20,27,13,32,15,5,7,17,23,home,loss,91.0,NEW ORLEANS PELICANS,105.0
