team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
BROOKLYN NETS,240,39,80,7,19,20,26,9,30,20,6,7,20,21,away,loss,105.0,BOSTON CELTICS,121.0
BOSTON CELTICS,240,49,88,8,22,15,23,9,26,28,11,5,12,25,home,win,121.0,BROOKLYN NETS,105.0
MILWAUKEE BUCKS,265,39,80,7,14,21,24,3,32,25,9,10,14,25,away,loss,106.0,CHARLOTTE HORNETS,108.0
CHARLOTTE HORNETS,265,41,101,6,21,20,29,15,35,27,8,9,10,20,home,win,108.0,MILWAUKEE BUCKS,106.0
DETROIT PISTONS,240,31,84,6,26,11,19,8,37,15,4,5,15,27,away,loss,79.0,DENVER NUGGETS,89.0
DENVER NUGGETS,240,30,85,6,24,23,31,14,37,17,7,4,15,21,home,win,89.0,DETROIT PISTONS,79.0
PHILADELPHIA 76ERS,240,34,89,6,21,17,30,15,27,17,10,5,11,29,away,loss,91.0,INDIANA PACERS,103.0
INDIANA PACERS,240,38,81,8,25,19,28,14,36,22,5,13,17,24,home,win,103.0,PHILADELPHIA 76ERS,91.0
MINNESOTA TIMBERWOLVES,240,39,86,6,12,17,23,19,28,20,8,4,23,21,away,loss,101.0,MEMPHIS GRIZZLIES,105.0
MEMPHIS GRIZZLIES,240,43,82,4,15,15,20,10,23,21,10,5,17,21,home,win,105.0,MINNESOTA TIMBERWOLVES,101.0
WASHINGTON WIZARDS,240,36,75,6,19,17,24,7,29,20,7,2,14,20,away,loss,95.0,MIAMI HEAT,107.0
MIAMI HEAT,240,39,81,9,28,20,23,12,32,20,9,3,14,17,home,win,107.0,WASHINGTON WIZARDS,95.0
CHICAGO BULLS,240,36,71,7,24,25,30,10,37,21,9,4,15,18,away,win,104.0,NEW YORK KNICKS,80.0
NEW YORK KNICKS,240,31,85,3,17,15,17,14,24,19,9,5,11,22,home,loss,80.0,CHICAGO BULLS,104.0
LOS ANGELES LAKERS,240,37,86,4,13,21,25,12,26,20,9,3,13,18,away,loss,99.0,PHOENIX SUNS,119.0
PHOENIX SUNS,240,45,82,16,32,13,18,9,31,23,5,3,14,25,home,win,119.0,LOS ANGELES LAKERS,99.0
OKLAHOMA CITY THUNDER,240,33,81,2,16,21,26,14,29,19,9,5,13,28,away,loss,89.0,PORTLAND TRAIL BLAZERS,106.0
PORTLAND TRAIL BLAZERS,240,39,87,11,29,17,22,13,29,23,4,9,10,19,home,win,106.0,OKLAHOMA CITY THUNDER,89.0
GOLDEN STATE WARRIORS,240,33,75,6,27,23,32,7,37,21,12,8,22,32,away,win,95.0,SACRAMENTO KINGS,77.0
SACRAMENTO KINGS,240,24,78,3,18,26,35,15,35,13,11,3,26,26,home,loss,77.0,GOLDEN STATE WARRIORS,95.0
ATLANTA HAWKS,240,40,80,13,22,9,17,10,32,26,6,8,17,24,away,loss,102.0,TORONTO RAPTORS,109.0
TORONTO RAPTORS,240,37,90,8,26,27,33,16,32,26,13,9,9,22,home,win,109.0,ATLANTA HAWKS,102.0
HOUSTON ROCKETS,240,40,77,14,27,10,14,8,27,18,7,6,18,23,away,win,104.0,UTAH JAZZ,93.0
UTAH JAZZ,240,38,81,3,18,14,17,13,21,16,8,6,13,16,home,loss,93.0,HOUSTON ROCKETS,104.0
