team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
ORLANDO MAGIC,240,38,79,7,20,5,13,10,32,18,6,4,17,21,away,loss,88.0,BROOKLYN NETS,101.0
BROOKLYN NETS,240,39,80,9,24,14,23,7,33,25,8,5,12,12,home,win,101.0,ORLANDO MAGIC,88.0
ATLANTA HAWKS,240,36,92,8,29,5,7,10,32,15,10,10,15,19,away,loss,85.0,CHICAGO BULLS,91.0
CHICAGO BULLS,240,31,77,7,24,22,26,7,43,14,11,9,21,12,home,win,91.0,ATLANTA HAWKS,85.0
WASHINGTON WIZARDS,265,42,97,8,22,16,21,15,35,26,8,5,13,13,away,loss,108.0,CLEVELAND CAVALIERS,113.0
CLEVELAND CAVALIERS,265,43,91,16,30,11,17,11,33,29,7,4,16,17,home,win,113.0,WASHINGTON WIZARDS,108.0
PORTLAND TRAIL BLAZERS,240,38,91,7,25,15,18,12,33,20,7,4,19,22,away,loss,98.0,DALLAS MAVERICKS,114.0
DALLAS MAVERICKS,240,39,86,9,25,27,34,12,42,18,9,5,14,17,home,win,114.0,PORTLAND TRAIL BLAZERS,98.0
DENVER NUGGETS,240,45,83,6,18,30,36,9,31,28,10,4,21,25,away,loss,126.0,GOLDEN STATE WARRIORS,133.0
GOLDEN STATE WARRIORS,240,47,90,13,28,26,34,14,27,30,11,6,13,25,home,win,133.0,DENVER NUGGETS,126.0
UTAH JAZZ,240,38,101,5,27,10,18,14,30,23,12,6,14,21,away,loss,91.0,HOUSTON ROCKETS,117.0
HOUSTON ROCKETS,240,41,76,12,28,23,34,4,45,28,9,13,18,19,home,win,117.0,UTAH JAZZ,91.0
SACRAMENTO KINGS,240,46,84,8,17,22,41,6,36,30,10,4,10,16,away,win,122.0,LOS ANGELES LAKERS,99.0
LOS ANGELES LAKERS,240,36,94,7,24,20,25,16,30,22,6,8,14,28,home,loss,99.0,SACRAMENTO KINGS,122.0
INDIANA PACERS,240,32,78,8,24,11,15,13,23,15,7,8,12,26,away,loss,83.0,MEMPHIS GRIZZLIES,95.0
MEMPHIS GRIZZLIES,240,36,76,2,9,21,26,16,32,12,10,3,12,17,home,win,95.0,INDIANA PACERS,83.0
BOSTON CELTICS,240,42,85,13,30,8,14,8,30,37,9,5,16,16,away,win,105.0,MILWAUKEE BUCKS,100.0
MILWAUKEE BUCKS,240,41,89,7,21,11,16,16,32,35,7,2,17,17,home,loss,100.0,BOSTON CELTICS,105.0
OKLAHOMA CITY THUNDER,240,52,95,12,28,22,31,18,28,22,10,6,13,25,away,win,138.0,MINNESOTA TIMBERWOLVES,113.0
MINNESOTA TIMBERWOLVES,240,39,84,6,19,29,35,14,25,22,12,4,16,23,home,loss,113.0,OKLAHOMA CITY THUNDER,138.0
SAN ANTONIO SPURS,240,45,79,3,10,10,13,4,32,33,2,3,15,20,away,loss,103.0,NEW ORLEANS PELICANS,108.0
NEW ORLEANS PELICANS,240,43,83,5,10,17,25,7,28,23,11,7,9,18,home,win,108.0,SAN ANTONIO SPURS,103.0
DETROIT PISTONS,240,41,81,10,26,20,27,11,33,20,14,3,12,22,away,win,112.0,NEW YORK KNICKS,90.0
NEW YORK KNICKS,240,33,77,7,19,17,27,12,28,19,6,3,20,18,home,loss,90.0,DETROIT PISTONS,112.0
MIAMI HEAT,240,39,89,12,31,15,20,12,30,22,10,2,16,17,away,win,105.0,PHILADELPHIA 76ERS,101.0
PHILADELPHIA 76ERS,240,38,83,5,29,20,25,13,32,26,7,5,16,21,home,loss,101.0,MIAMI HEAT,105.0
CHARLOTTE HORNETS,240,30,71,12,33,15,16,8,28,15,8,3,12,10,away,loss,87.0,TORONTO RAPTORS,92.0
TORONTO RAPTORS,240,38,77,12,33,4,4,5,27,27,8,3,11,16,home,win,92.0,CHARLOTTE HORNETS,87.0
