team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
ATLANTA HAWKS,240,36,73,10,29,23,27,6,29,23,13,7,12,12,away,win,105.0,BOSTON CELTICS,91.0
BOSTON CELTICS,240,34,83,11,33,12,14,13,27,22,5,2,16,23,home,loss,91.0,ATLANTA HAWKS,105.0
MEMPHIS GRIZZLIES,240,39,83,3,17,22,29,14,27,18,13,3,9,19,away,win,103.0,BROOKLYN NETS,92.0
BROOKLYN NETS,240,36,75,10,26,10,12,6,30,19,5,1,18,25,home,loss,92.0,MEMPHIS GRIZZLIES,103.0
WASHINGTON WIZARDS,240,40,78,5,15,20,25,10,33,29,4,4,15,24,away,win,105.0,CHICAGO BULLS,99.0
CHICAGO BULLS,240,34,79,13,27,18,24,8,25,18,10,5,12,21,home,loss,99.0,WASHINGTON WIZARDS,105.0
SAN ANTONIO SPURS,240,37,85,8,21,16,20,6,36,27,7,11,12,27,away,win,98.0,CHARLOTTE HORNETS,93.0
CHARLOTTE HORNETS,240,33,86,4,13,23,35,15,33,15,4,10,10,18,home,loss,93.0,SAN ANTONIO SPURS,98.0
DALLAS MAVERICKS,240,41,100,9,37,16,20,10,29,24,8,5,8,25,away,loss,107.0,DENVER NUGGETS,114.0
DENVER NUGGETS,240,41,82,4,19,28,35,11,40,25,6,7,16,25,home,win,114.0,DALLAS MAVERICKS,107.0
NEW ORLEANS PELICANS,240,39,80,8,21,19,23,11,36,23,4,7,12,18,away,win,105.0,DETROIT PISTONS,94.0
DETROIT PISTONS,240,34,73,8,22,18,23,3,27,23,8,10,7,16,home,loss,94.0,NEW ORLEANS PELICANS,105.0
MIAMI HEAT,240,30,71,6,18,23,27,11,30,19,5,4,17,19,away,loss,89.0,GOLDEN STATE WARRIORS,104.0
GOLDEN STATE WARRIORS,240,38,81,13,29,15,19,10,26,29,5,5,13,21,home,win,104.0,MIAMI HEAT,89.0
HOUSTON ROCKETS,240,42,83,9,26,20,23,10,28,26,11,6,20,19,away,loss,113.0,ORLANDO MAGIC,120.0
ORLANDO MAGIC,240,44,90,9,26,23,26,10,29,22,14,1,15,19,home,win,120.0,HOUSTON ROCKETS,113.0
LOS ANGELES CLIPPERS,240,37,88,8,23,18,19,7,37,20,9,2,7,22,away,win,100.0,PORTLAND TRAIL BLAZERS,94.0
PORTLAND TRAIL BLAZERS,240,35,87,6,26,18,20,11,37,22,5,1,12,18,home,loss,94.0,LOS ANGELES CLIPPERS,100.0
PHILADELPHIA 76ERS,240,31,80,3,19,19,31,11,34,13,10,8,12,22,away,loss,84.0,TORONTO RAPTORS,100.0
TORONTO RAPTORS,240,38,82,10,29,14,22,10,39,26,7,2,17,24,home,win,100.0,PHILADELPHIA 76ERS,84.0
