team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW YORK KNICKS,240,38,96,9,25,9,16,20,31,25,6,10,15,16,away,loss,94.0,GOLDEN STATE WARRIORS,125.0
GOLDEN STATE WARRIORS,240,45,90,19,34,16,17,8,34,34,13,6,9,16,home,win,125.0,NEW YORK KNICKS,94.0
BOSTON CELTICS,240,35,83,8,28,15,21,9,38,28,7,4,11,18,away,win,93.0,INDIANA PACERS,89.0
INDIANA PACERS,240,34,85,9,24,12,15,9,33,16,4,3,14,23,home,loss,89.0,BOSTON CELTICS,93.0
MILWAUKEE BUCKS,240,30,72,5,19,18,27,8,29,17,6,3,15,18,away,loss,83.0,MEMPHIS GRIZZLIES,96.0
MEMPHIS GRIZZLIES,240,37,78,8,14,14,16,8,28,23,10,3,14,21,home,win,96.0,MILWAUKEE BUCKS,83.0
BROOKLYN NETS,240,37,84,2,17,18,26,7,38,20,9,5,16,16,away,win,94.0,PHILADELPHIA 76ERS,87.0
PHILADELPHIA 76ERS,240,35,94,8,37,9,14,12,36,21,7,8,16,25,home,loss,87.0,BROOKLYN NETS,94.0
DETROIT PISTONS,240,32,84,8,23,13,22,16,28,18,8,3,12,20,away,loss,85.0,UTAH JAZZ,88.0
UTAH JAZZ,240,33,69,6,14,16,24,10,35,17,8,8,15,17,home,win,88.0,DETROIT PISTONS,85.0
SACRAMENTO KINGS,240,35,77,6,19,21,28,11,25,24,4,3,16,17,away,loss,97.0,WASHINGTON WIZARDS,113.0
WASHINGTON WIZARDS,240,43,81,13,26,14,17,9,32,28,8,6,13,25,home,win,113.0,SACRAMENTO KINGS,97.0
