team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
INDIANA PACERS,240,31,78,5,25,24,26,10,32,22,7,2,18,21,away,loss,91.0,ATLANTA HAWKS,110.0
ATLANTA HAWKS,240,39,78,13,29,19,26,9,34,30,12,3,16,23,home,win,110.0,INDIANA PACERS,91.0
MIAMI HEAT,240,29,84,5,18,13,15,10,31,14,7,8,7,22,away,loss,76.0,CHARLOTTE HORNETS,78.0
CHARLOTTE HORNETS,240,27,80,4,19,20,30,20,36,19,3,8,14,16,home,win,78.0,MIAMI HEAT,76.0
UTAH JAZZ,240,35,84,8,22,14,18,16,26,24,9,1,17,22,away,loss,92.0,CLEVELAND CAVALIERS,106.0
CLEVELAND CAVALIERS,240,42,81,5,24,17,25,15,30,24,15,4,13,12,home,win,106.0,UTAH JAZZ,92.0
ORLANDO MAGIC,240,48,97,6,15,16,16,13,29,29,9,5,14,21,away,loss,118.0,DETROIT PISTONS,128.0
DETROIT PISTONS,240,49,94,10,24,20,24,11,34,35,10,5,15,17,home,win,128.0,ORLANDO MAGIC,118.0
HOUSTON ROCKETS,240,37,87,13,32,26,31,17,29,23,9,3,19,22,away,loss,113.0,GOLDEN STATE WARRIORS,126.0
GOLDEN STATE WARRIORS,240,49,98,13,29,15,18,16,30,26,13,9,16,23,home,win,126.0,HOUSTON ROCKETS,113.0
TORONTO RAPTORS,240,27,85,5,28,27,32,21,29,14,6,6,14,25,away,loss,86.0,MEMPHIS GRIZZLIES,92.0
MEMPHIS GRIZZLIES,240,34,74,1,7,23,29,9,36,15,6,8,13,24,home,win,92.0,TORONTO RAPTORS,86.0
DALLAS MAVERICKS,240,39,76,11,27,9,14,6,36,26,6,3,10,13,away,win,98.0,MINNESOTA TIMBERWOLVES,75.0
MINNESOTA TIMBERWOLVES,240,31,89,2,15,11,15,16,27,22,6,1,10,11,home,loss,75.0,DALLAS MAVERICKS,98.0
LOS ANGELES LAKERS,240,28,77,6,20,18,21,10,31,16,12,4,16,21,away,loss,80.0,NEW ORLEANS PELICANS,96.0
NEW ORLEANS PELICANS,240,38,83,3,16,17,21,10,35,21,8,5,15,12,home,win,96.0,LOS ANGELES LAKERS,80.0
NEW YORK KNICKS,240,37,91,7,20,17,20,18,34,26,6,6,11,22,away,win,98.0,PHILADELPHIA 76ERS,91.0
PHILADELPHIA 76ERS,240,29,79,8,23,25,32,15,28,20,7,13,14,19,home,loss,91.0,NEW YORK KNICKS,98.0
PORTLAND TRAIL BLAZERS,240,39,87,13,32,22,28,10,34,21,8,4,14,18,away,loss,113.0,PHOENIX SUNS,118.0
PHOENIX SUNS,240,47,92,9,27,15,24,11,39,24,11,1,13,21,home,win,118.0,PORTLAND TRAIL BLAZERS,113.0
BROOKLYN NETS,240,37,79,5,20,24,30,10,33,22,7,6,14,24,away,win,103.0,SACRAMENTO KINGS,100.0
SACRAMENTO KINGS,240,39,84,5,18,17,24,10,32,22,5,2,14,19,home,loss,100.0,BROOKLYN NETS,103.0
OKLAHOMA CITY THUNDER,265,40,102,6,29,19,23,11,46,21,5,5,10,21,away,win,105.0,WASHINGTON WIZARDS,103.0
WASHINGTON WIZARDS,265,38,100,7,30,20,26,13,45,23,8,3,9,20,home,loss,103.0,OKLAHOMA CITY THUNDER,105.0
