team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
OKLAHOMA CITY THUNDER,240,36,87,10,26,11,18,9,27,23,11,7,11,16,away,loss,93.0,ATLANTA HAWKS,103.0
ATLANTA HAWKS,240,40,83,10,25,13,13,10,37,27,6,5,16,13,home,win,103.0,OKLAHOMA CITY THUNDER,93.0
CHARLOTTE HORNETS,240,36,89,2,16,16,24,12,30,27,6,5,11,22,away,loss,90.0,CLEVELAND CAVALIERS,129.0
CLEVELAND CAVALIERS,240,46,89,15,28,22,28,11,45,29,7,5,11,19,home,win,129.0,CHARLOTTE HORNETS,90.0
CHICAGO BULLS,240,38,78,9,16,17,20,15,32,22,8,5,21,18,away,win,102.0,DALLAS MAVERICKS,98.0
DALLAS MAVERICKS,240,37,82,6,18,18,18,9,21,16,12,8,12,16,home,loss,98.0,CHICAGO BULLS,102.0
BOSTON CELTICS,240,37,75,9,21,17,27,8,33,20,8,6,14,24,away,win,100.0,DENVER NUGGETS,99.0
DENVER NUGGETS,240,37,89,6,21,19,26,17,31,20,8,2,12,19,home,loss,99.0,BOSTON CELTICS,100.0
SACRAMENTO KINGS,240,34,82,4,17,29,34,11,32,19,12,3,19,17,away,loss,101.0,GOLDEN STATE WARRIORS,126.0
GOLDEN STATE WARRIORS,240,45,94,17,40,19,22,12,34,32,13,8,17,22,home,win,126.0,SACRAMENTO KINGS,101.0
INDIANA PACERS,240,32,78,3,15,20,23,8,29,14,9,3,18,22,away,loss,87.0,MIAMI HEAT,89.0
MIAMI HEAT,240,36,75,4,17,13,15,4,32,20,8,0,16,25,home,win,89.0,INDIANA PACERS,87.0
NEW ORLEANS PELICANS,240,40,80,3,4,9,14,6,31,17,7,9,13,16,away,win,92.0,MINNESOTA TIMBERWOLVES,84.0
MINNESOTA TIMBERWOLVES,240,35,84,2,9,12,17,9,29,27,3,4,13,18,home,loss,84.0,NEW ORLEANS PELICANS,92.0
ORLANDO MAGIC,240,44,87,7,27,11,19,8,31,27,10,4,14,19,away,loss,106.0,NEW YORK KNICKS,113.0
NEW YORK KNICKS,240,43,91,10,25,17,21,12,37,29,6,4,14,18,home,win,113.0,ORLANDO MAGIC,106.0
TORONTO RAPTORS,240,33,80,6,24,19,24,13,29,19,11,5,14,17,away,win,91.0,PHILADELPHIA 76ERS,86.0
PHILADELPHIA 76ERS,240,31,81,9,29,15,18,15,33,21,9,6,18,19,home,loss,86.0,TORONTO RAPTORS,91.0
HOUSTON ROCKETS,240,44,84,10,27,15,20,6,35,24,7,6,14,21,away,win,113.0,PHOENIX SUNS,111.0
PHOENIX SUNS,240,42,91,10,30,17,24,13,31,21,4,6,12,23,home,loss,111.0,HOUSTON ROCKETS,113.0
LOS ANGELES LAKERS,240,33,83,5,13,14,20,8,32,18,4,4,8,21,away,loss,85.0,SAN ANTONIO SPURS,99.0
SAN ANTONIO SPURS,240,36,84,7,24,20,27,12,40,19,5,4,10,16,home,win,99.0,LOS ANGELES LAKERS,85.0
