team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
DENVER NUGGETS,240,40,83,8,21,10,15,8,30,26,7,4,10,15,away,loss,98.0,LOS ANGELES CLIPPERS,102.0
LOS ANGELES CLIPPERS,240,38,80,7,19,19,22,10,35,25,10,8,13,17,home,win,102.0,DENVER NUGGETS,98.0
ORLANDO MAGIC,240,37,78,4,12,16,25,13,31,14,8,3,17,22,away,loss,94.0,MEMPHIS GRIZZLIES,103.0
MEMPHIS GRIZZLIES,240,36,76,7,18,24,26,7,32,25,11,6,15,17,home,win,103.0,ORLANDO MAGIC,94.0
PHILADELPHIA 76ERS,240,28,81,2,15,16,21,13,25,15,7,9,12,19,away,loss,74.0,NEW ORLEANS PELICANS,99.0
NEW ORLEANS PELICANS,240,39,86,7,16,14,19,17,35,28,10,11,11,17,home,win,99.0,PHILADELPHIA 76ERS,74.0
MINNESOTA TIMBERWOLVES,240,29,85,2,13,24,32,15,35,13,9,5,13,17,away,loss,84.0,OKLAHOMA CITY THUNDER,92.0
OKLAHOMA CITY THUNDER,240,36,86,4,20,16,24,14,38,17,9,11,15,23,home,win,92.0,MINNESOTA TIMBERWOLVES,84.0
BOSTON CELTICS,240,35,74,8,19,21,23,5,32,18,8,3,14,15,away,win,99.0,UTAH JAZZ,90.0
UTAH JAZZ,240,35,82,9,24,11,19,10,29,18,9,10,14,23,home,loss,90.0,BOSTON CELTICS,99.0
