team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHICAGO BULLS,240,35,82,7,21,32,37,11,26,20,9,4,12,22,away,loss,109.0,DENVER NUGGETS,114.0
DENVER NUGGETS,240,43,85,8,16,20,27,14,31,22,5,7,14,25,home,win,114.0,CHICAGO BULLS,109.0
GOLDEN STATE WARRIORS,240,43,75,13,28,15,23,5,40,21,6,9,11,24,away,win,114.0,MIAMI HEAT,97.0
MIAMI HEAT,240,33,85,10,23,21,27,12,28,16,7,4,9,22,home,loss,97.0,GOLDEN STATE WARRIORS,114.0
DETROIT PISTONS,240,36,78,7,20,7,17,8,28,23,7,5,19,18,away,loss,86.0,MILWAUKEE BUCKS,98.0
MILWAUKEE BUCKS,240,39,90,10,22,10,13,19,31,22,9,2,16,24,home,win,98.0,DETROIT PISTONS,86.0
SACRAMENTO KINGS,240,37,77,5,14,20,24,7,31,16,9,4,9,22,away,win,99.0,NEW ORLEANS PELICANS,89.0
NEW ORLEANS PELICANS,240,33,79,3,17,20,29,14,26,15,3,6,10,23,home,loss,89.0,SACRAMENTO KINGS,99.0
ATLANTA HAWKS,240,36,85,7,25,27,34,12,31,17,16,6,10,23,away,win,106.0,WASHINGTON WIZARDS,102.0
WASHINGTON WIZARDS,240,36,84,9,20,21,29,16,31,25,2,3,20,25,home,loss,102.0,ATLANTA HAWKS,106.0
