team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
CHARLOTTE HORNETS,240,33,90,6,19,9,13,13,34,20,10,2,14,20,away,loss,81.0,DALLAS MAVERICKS,92.0
DALLAS MAVERICKS,240,36,78,5,18,15,19,6,43,20,7,6,15,16,home,win,92.0,CHARLOTTE HORNETS,81.0
WASHINGTON WIZARDS,240,37,85,6,17,9,14,11,32,28,4,2,12,22,away,loss,89.0,DETROIT PISTONS,106.0
DETROIT PISTONS,240,37,89,13,32,19,25,17,34,22,8,1,12,19,home,win,106.0,WASHINGTON WIZARDS,89.0
GOLDEN STATE WARRIORS,240,34,89,9,26,21,22,13,32,19,9,5,9,25,away,loss,98.0,INDIANA PACERS,104.0
INDIANA PACERS,240,39,81,8,19,18,23,7,39,20,3,4,15,23,home,win,104.0,GOLDEN STATE WARRIORS,98.0
BOSTON CELTICS,265,42,98,8,33,19,27,13,35,27,9,5,16,31,away,loss,111.0,LOS ANGELES LAKERS,118.0
LOS ANGELES LAKERS,265,43,84,7,18,25,38,6,40,22,8,4,17,27,home,win,118.0,BOSTON CELTICS,111.0
ATLANTA HAWKS,240,35,87,9,30,18,21,16,27,23,10,7,20,17,away,win,97.0,MILWAUKEE BUCKS,86.0
MILWAUKEE BUCKS,240,32,72,4,16,18,18,8,30,19,10,7,24,24,home,loss,86.0,ATLANTA HAWKS,97.0
CLEVELAND CAVALIERS,240,40,79,12,33,9,15,7,40,22,5,3,15,14,away,win,101.0,NEW YORK KNICKS,83.0
NEW YORK KNICKS,240,37,99,3,19,6,7,19,31,16,8,2,11,16,home,loss,83.0,CLEVELAND CAVALIERS,101.0
DENVER NUGGETS,240,35,97,7,27,17,20,16,26,19,13,5,12,19,away,loss,94.0,OKLAHOMA CITY THUNDER,119.0
OKLAHOMA CITY THUNDER,240,48,92,8,20,15,23,15,45,31,8,10,18,19,home,win,119.0,DENVER NUGGETS,94.0
PHILADELPHIA 76ERS,240,36,78,13,34,13,17,11,30,21,8,5,21,26,away,loss,98.0,ORLANDO MAGIC,103.0
ORLANDO MAGIC,240,39,82,6,23,19,26,12,26,19,9,2,15,21,home,win,103.0,PHILADELPHIA 76ERS,98.0
MEMPHIS GRIZZLIES,240,42,89,3,9,11,13,8,36,20,13,4,6,15,away,win,98.0,PORTLAND TRAIL BLAZERS,92.0
PORTLAND TRAIL BLAZERS,240,33,82,13,33,13,16,8,38,24,4,4,15,15,home,loss,92.0,MEMPHIS GRIZZLIES,98.0
