team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
SAN ANTONIO SPURS,240,46,82,7,17,15,17,10,33,30,8,4,16,14,away,win,114.0,ATLANTA HAWKS,95.0
ATLANTA HAWKS,240,38,80,12,24,7,7,6,23,25,13,2,18,15,home,loss,95.0,SAN ANTONIO SPURS,114.0
DETROIT PISTONS,265,39,89,9,26,18,30,11,45,24,5,10,14,21,away,win,105.0,BOSTON CELTICS,97.0
BOSTON CELTICS,265,38,105,8,27,13,17,18,41,24,7,5,13,23,home,loss,97.0,DETROIT PISTONS,105.0
NEW ORLEANS PELICANS,240,38,75,12,22,12,16,9,32,21,7,4,18,21,away,loss,100.0,LOS ANGELES CLIPPERS,107.0
LOS ANGELES CLIPPERS,240,42,91,7,23,16,23,16,26,25,10,7,10,17,home,win,107.0,NEW ORLEANS PELICANS,100.0
PHILADELPHIA 76ERS,240,32,89,9,27,14,21,13,26,22,4,6,8,21,away,loss,87.0,LOS ANGELES LAKERS,101.0
LOS ANGELES LAKERS,240,39,81,5,14,18,22,13,39,21,4,9,13,21,home,win,101.0,PHILADELPHIA 76ERS,87.0
CLEVELAND CAVALIERS,240,42,84,13,31,11,16,9,27,22,14,1,13,12,away,win,108.0,MILWAUKEE BUCKS,90.0
MILWAUKEE BUCKS,240,38,70,3,12,11,14,6,33,23,10,5,23,14,home,loss,90.0,CLEVELAND CAVALIERS,108.0
CHARLOTTE HORNETS,240,45,89,6,18,13,16,13,29,21,8,3,7,16,away,win,109.0,MINNESOTA TIMBERWOLVES,98.0
MINNESOTA TIMBERWOLVES,240,41,74,4,11,12,16,3,29,24,5,1,13,17,home,loss,98.0,CHARLOTTE HORNETS,109.0
MIAMI HEAT,240,32,81,3,18,8,15,13,28,13,7,6,18,15,away,loss,75.0,OKLAHOMA CITY THUNDER,93.0
OKLAHOMA CITY THUNDER,240,40,90,6,18,7,13,21,30,25,11,7,17,17,home,win,93.0,MIAMI HEAT,75.0
DENVER NUGGETS,240,42,90,12,28,23,30,18,31,30,11,6,13,19,away,win,119.0,ORLANDO MAGIC,100.0
ORLANDO MAGIC,240,41,85,4,17,14,17,11,29,26,7,4,18,26,home,loss,100.0,DENVER NUGGETS,119.0
DALLAS MAVERICKS,240,37,96,5,19,13,22,15,25,21,9,1,12,22,away,loss,92.0,PHOENIX SUNS,98.0
PHOENIX SUNS,240,39,76,6,21,14,23,9,40,22,10,7,19,23,home,win,98.0,DALLAS MAVERICKS,92.0
WASHINGTON WIZARDS,240,35,87,3,17,13,18,16,28,21,7,3,16,18,away,loss,86.0,SACRAMENTO KINGS,109.0
SACRAMENTO KINGS,240,40,79,8,17,21,23,4,30,24,12,2,16,17,home,win,109.0,WASHINGTON WIZARDS,86.0
NEW YORK KNICKS,240,35,84,8,19,11,16,12,26,24,9,4,11,23,away,loss,89.0,TORONTO RAPTORS,106.0
TORONTO RAPTORS,240,39,75,4,11,24,29,8,36,22,4,1,16,14,home,win,106.0,NEW YORK KNICKS,89.0
