team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
INDIANA PACERS,240,44,86,9,18,13,18,7,38,33,11,5,10,25,away,win,110.0,BROOKLYN NETS,85.0
BROOKLYN NETS,240,28,77,7,25,22,27,5,30,15,2,4,15,20,home,loss,85.0,INDIANA PACERS,110.0
NEW ORLEANS PELICANS,240,41,88,4,14,14,16,10,27,18,9,8,15,19,away,loss,100.0,CHICAGO BULLS,107.0
CHICAGO BULLS,240,41,89,6,20,19,22,15,30,19,8,6,13,17,home,win,107.0,NEW ORLEANS PELICANS,100.0
ORLANDO MAGIC,240,38,83,8,20,18,24,5,35,22,6,4,6,18,away,win,102.0,CHARLOTTE HORNETS,94.0
CHARLOTTE HORNETS,240,36,86,8,24,14,18,9,32,18,2,8,10,19,home,loss,94.0,ORLANDO MAGIC,102.0
MINNESOTA TIMBERWOLVES,240,34,77,8,19,21,36,13,34,29,10,5,24,18,away,loss,97.0,GOLDEN STATE WARRIORS,110.0
GOLDEN STATE WARRIORS,240,41,88,11,28,17,21,9,34,32,17,6,16,21,home,win,110.0,MINNESOTA TIMBERWOLVES,97.0
TORONTO RAPTORS,240,41,86,13,34,15,19,12,31,25,7,1,9,17,away,win,110.0,LOS ANGELES CLIPPERS,98.0
LOS ANGELES CLIPPERS,240,37,81,12,25,12,15,9,34,26,4,7,14,19,home,loss,98.0,TORONTO RAPTORS,110.0
MEMPHIS GRIZZLIES,240,34,73,7,16,28,37,9,23,22,10,5,13,22,away,win,103.0,MIAMI HEAT,95.0
MIAMI HEAT,240,37,72,6,20,15,21,7,26,18,10,4,13,26,home,loss,95.0,MEMPHIS GRIZZLIES,103.0
ATLANTA HAWKS,240,33,90,9,29,15,19,17,34,25,9,4,11,17,away,win,90.0,MILWAUKEE BUCKS,85.0
MILWAUKEE BUCKS,240,31,80,12,30,11,14,13,34,21,5,10,19,18,home,loss,85.0,ATLANTA HAWKS,90.0
NEW YORK KNICKS,265,48,97,6,20,27,32,16,27,30,10,10,15,29,away,loss,129.0,SACRAMENTO KINGS,135.0
SACRAMENTO KINGS,265,49,89,8,16,29,33,10,29,23,9,7,17,27,home,win,135.0,NEW YORK KNICKS,129.0
PHILADELPHIA 76ERS,240,24,74,5,26,18,28,10,34,11,8,5,16,20,away,loss,71.0,UTAH JAZZ,88.0
UTAH JAZZ,240,30,84,4,23,24,28,14,41,17,11,10,12,23,home,win,88.0,PHILADELPHIA 76ERS,71.0
BOSTON CELTICS,240,32,79,6,24,18,24,8,28,17,10,2,18,15,away,loss,88.0,WASHINGTON WIZARDS,101.0
WASHINGTON WIZARDS,240,45,90,5,13,6,10,9,39,28,11,4,18,24,home,win,101.0,BOSTON CELTICS,88.0
