team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
LOS ANGELES CLIPPERS,240,41,92,9,27,24,29,17,36,21,8,3,6,25,away,win,115.0,DALLAS MAVERICKS,98.0
DALLAS MAVERICKS,240,33,81,10,34,22,30,14,33,19,2,3,12,26,home,loss,98.0,LOS ANGELES CLIPPERS,115.0
OKLAHOMA CITY THUNDER,240,43,80,12,24,26,35,9,31,24,4,5,12,23,away,win,124.0,DENVER NUGGETS,114.0
DENVER NUGGETS,240,42,87,9,28,21,29,12,26,20,7,4,10,25,home,loss,114.0,OKLAHOMA CITY THUNDER,124.0
SAN ANTONIO SPURS,240,37,89,6,25,15,17,8,34,18,8,7,7,13,away,win,95.0,INDIANA PACERS,93.0
INDIANA PACERS,240,36,88,8,21,13,13,11,39,24,4,6,12,15,home,loss,93.0,SAN ANTONIO SPURS,95.0
NEW YORK KNICKS,240,36,84,7,20,16,19,11,24,22,8,8,13,22,away,loss,95.0,MIAMI HEAT,109.0
MIAMI HEAT,240,36,74,12,22,25,29,7,28,28,9,5,12,19,home,win,109.0,NEW YORK KNICKS,95.0
BROOKLYN NETS,240,38,76,9,25,12,19,8,30,25,3,8,15,17,away,loss,97.0,MILWAUKEE BUCKS,103.0
MILWAUKEE BUCKS,240,37,89,7,18,22,25,14,30,25,14,4,9,14,home,win,103.0,BROOKLYN NETS,97.0
ATLANTA HAWKS,240,44,86,10,21,19,20,10,26,26,14,6,10,21,away,win,117.0,MINNESOTA TIMBERWOLVES,105.0
MINNESOTA TIMBERWOLVES,240,42,93,5,16,16,22,23,27,24,6,8,16,19,home,loss,105.0,ATLANTA HAWKS,117.0
UTAH JAZZ,240,39,93,9,21,13,19,21,26,23,11,9,10,17,away,win,100.0,NEW ORLEANS PELICANS,96.0
NEW ORLEANS PELICANS,240,33,79,13,22,17,20,15,25,20,5,17,15,19,home,loss,96.0,UTAH JAZZ,100.0
GOLDEN STATE WARRIORS,240,34,85,7,29,14,19,6,34,26,15,5,14,14,away,win,89.0,PHILADELPHIA 76ERS,84.0
PHILADELPHIA 76ERS,240,33,79,7,24,11,14,10,42,21,9,4,27,19,home,loss,84.0,GOLDEN STATE WARRIORS,89.0
ORLANDO MAGIC,240,33,83,4,22,10,15,8,25,18,13,6,11,24,away,loss,80.0,WASHINGTON WIZARDS,96.0
WASHINGTON WIZARDS,240,33,77,7,25,23,27,13,40,25,7,3,20,14,home,win,96.0,ORLANDO MAGIC,80.0
