team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MILWAUKEE BUCKS,240,27,84,5,14,18,25,19,32,11,4,7,13,15,away,loss,77.0,CHICAGO BULLS,90.0
CHICAGO BULLS,240,36,76,6,15,12,16,6,36,24,6,11,12,21,home,win,90.0,MILWAUKEE BUCKS,77.0
ORLANDO MAGIC,240,40,79,19,31,11,15,6,29,27,11,2,20,25,away,win,110.0,CLEVELAND CAVALIERS,95.0
CLEVELAND CAVALIERS,240,33,72,6,19,23,33,6,29,22,13,5,19,19,home,loss,95.0,ORLANDO MAGIC,110.0
TORONTO RAPTORS,240,33,69,2,10,16,22,10,32,20,9,5,17,14,away,win,84.0,DALLAS MAVERICKS,76.0
DALLAS MAVERICKS,240,31,75,5,22,9,12,11,24,19,6,6,17,17,home,loss,76.0,TORONTO RAPTORS,84.0
PORTLAND TRAIL BLAZERS,240,32,80,6,13,7,8,11,27,17,9,10,14,20,away,loss,77.0,DENVER NUGGETS,95.0
DENVER NUGGETS,240,34,75,6,16,21,26,10,35,22,6,6,15,15,home,win,95.0,PORTLAND TRAIL BLAZERS,77.0
BOSTON CELTICS,240,37,73,6,11,15,22,5,34,18,6,5,12,19,away,win,95.0,INDIANA PACERS,83.0
INDIANA PACERS,240,29,78,5,17,20,25,10,31,15,7,1,15,24,home,loss,83.0,BOSTON CELTICS,95.0
NEW YORK KNICKS,240,34,82,7,24,23,32,9,23,14,4,5,9,22,away,loss,98.0,MIAMI HEAT,106.0
MIAMI HEAT,240,38,79,3,13,27,34,13,37,15,2,5,10,20,home,win,106.0,NEW YORK KNICKS,98.0
LOS ANGELES LAKERS,240,29,82,8,23,16,22,12,39,15,5,6,16,19,away,loss,82.0,SAN ANTONIO SPURS,97.0
SAN ANTONIO SPURS,240,37,87,9,32,14,21,12,38,20,9,8,9,23,home,win,97.0,LOS ANGELES LAKERS,82.0
