team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
TORONTO RAPTORS,240,40,79,6,16,16,23,11,20,25,8,7,11,20,away,loss,102.0,BOSTON CELTICS,122.0
BOSTON CELTICS,240,46,80,11,21,19,28,14,29,31,4,2,16,15,home,win,122.0,TORONTO RAPTORS,102.0
CLEVELAND CAVALIERS,240,35,76,4,13,24,36,10,29,24,15,3,17,20,away,loss,98.0,GOLDEN STATE WARRIORS,116.0
GOLDEN STATE WARRIORS,240,41,85,14,28,20,21,11,31,26,9,8,17,25,home,win,116.0,CLEVELAND CAVALIERS,98.0
SAN ANTONIO SPURS,240,32,77,6,18,20,27,10,33,17,8,8,13,20,away,win,90.0,INDIANA PACERS,87.0
INDIANA PACERS,240,33,88,5,15,16,21,12,33,17,3,8,11,22,home,loss,87.0,SAN ANTONIO SPURS,90.0
NEW ORLEANS HORNETS,240,33,76,8,19,23,26,12,27,19,7,2,12,21,away,loss,97.0,LOS ANGELES LAKERS,101.0
LOS ANGELES LAKERS,240,39,77,5,12,18,26,13,25,23,9,6,11,22,home,win,101.0,NEW ORLEANS HORNETS,97.0
UTAH JAZZ,240,34,73,7,21,24,31,11,25,27,7,13,23,28,away,loss,99.0,MEMPHIS GRIZZLIES,110.0
MEMPHIS GRIZZLIES,240,42,85,5,11,21,28,13,21,22,17,6,13,22,home,win,110.0,UTAH JAZZ,99.0
MIAMI HEAT,265,35,89,5,12,26,32,13,35,20,11,6,16,21,away,win,101.0,MILWAUKEE BUCKS,95.0
MILWAUKEE BUCKS,265,36,81,6,19,17,24,14,39,20,11,9,23,23,home,loss,95.0,MIAMI HEAT,101.0
PORTLAND TRAIL BLAZERS,240,40,86,9,23,19,22,18,27,23,10,4,14,18,away,win,108.0,MINNESOTA TIMBERWOLVES,98.0
MINNESOTA TIMBERWOLVES,240,37,76,8,16,16,22,12,24,22,8,3,18,23,home,loss,98.0,PORTLAND TRAIL BLAZERS,108.0
HOUSTON ROCKETS,240,34,82,5,18,22,28,9,26,24,6,5,10,19,away,loss,95.0,ORLANDO MAGIC,110.0
ORLANDO MAGIC,240,45,87,8,20,12,12,9,39,25,3,5,16,23,home,win,110.0,HOUSTON ROCKETS,95.0
CHICAGO BULLS,240,38,75,3,15,20,26,9,29,21,9,4,15,22,away,loss,99.0,PHILADELPHIA 76ERS,105.0
PHILADELPHIA 76ERS,240,40,71,6,16,19,28,6,28,21,8,3,14,18,home,win,105.0,CHICAGO BULLS,99.0
NEW YORK KNICKS,240,46,92,17,33,12,18,14,45,24,6,4,18,22,away,win,121.0,PHOENIX SUNS,96.0
PHOENIX SUNS,240,35,82,6,24,20,28,4,30,15,8,3,12,18,home,loss,96.0,NEW YORK KNICKS,121.0
NEW JERSEY NETS,240,28,81,7,21,14,17,14,34,13,2,7,17,21,away,loss,77.0,WASHINGTON WIZARDS,97.0
WASHINGTON WIZARDS,240,34,77,7,16,22,28,7,32,23,5,10,9,18,home,win,97.0,NEW JERSEY NETS,77.0
