team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
UTAH JAZZ,240,32,86,4,12,13,18,15,27,23,12,1,14,23,away,loss,81.0,GOLDEN STATE WARRIORS,96.0
GOLDEN STATE WARRIORS,240,36,73,8,20,16,20,9,38,21,8,10,17,17,home,win,96.0,UTAH JAZZ,81.0
BOSTON CELTICS,240,44,73,9,17,12,18,9,34,34,5,4,15,26,away,win,109.0,LOS ANGELES LAKERS,96.0
LOS ANGELES LAKERS,240,36,81,4,9,20,27,10,20,10,6,4,8,22,home,loss,96.0,BOSTON CELTICS,109.0
DETROIT PISTONS,240,40,79,12,22,14,21,11,21,19,5,1,14,24,away,loss,106.0,NEW YORK KNICKS,124.0
NEW YORK KNICKS,240,41,80,6,18,36,41,15,26,19,4,3,6,16,home,win,124.0,DETROIT PISTONS,106.0
MIAMI HEAT,240,39,75,8,18,22,32,12,29,21,10,9,20,24,away,win,108.0,OKLAHOMA CITY THUNDER,103.0
OKLAHOMA CITY THUNDER,240,34,84,8,18,27,34,14,28,20,11,4,12,25,home,loss,103.0,MIAMI HEAT,108.0
CLEVELAND CAVALIERS,240,33,76,5,16,16,22,6,29,19,8,7,18,22,away,loss,87.0,ORLANDO MAGIC,103.0
ORLANDO MAGIC,240,38,92,9,31,18,28,24,37,24,8,5,18,20,home,win,103.0,CLEVELAND CAVALIERS,87.0
DENVER NUGGETS,240,34,74,10,19,21,24,10,28,16,5,0,17,15,away,loss,99.0,PHILADELPHIA 76ERS,110.0
PHILADELPHIA 76ERS,240,43,78,6,16,18,22,8,27,31,9,5,9,21,home,win,110.0,DENVER NUGGETS,99.0
NEW ORLEANS HORNETS,240,40,95,6,16,16,19,15,32,21,5,3,8,20,away,loss,102.0,PHOENIX SUNS,104.0
PHOENIX SUNS,240,38,79,9,25,19,21,6,37,26,3,6,10,18,home,win,104.0,NEW ORLEANS HORNETS,102.0
