team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
PORTLAND TRAIL BLAZERS,240,27,77,7,22,21,25,10,24,20,7,5,16,14,away,loss,82.0,ATLANTA HAWKS,91.0
ATLANTA HAWKS,240,40,77,6,14,5,10,9,31,18,10,7,13,22,home,win,91.0,PORTLAND TRAIL BLAZERS,82.0
UTAH JAZZ,240,33,78,4,10,30,35,13,27,16,8,2,12,22,away,loss,100.0,CHICAGO BULLS,118.0
CHICAGO BULLS,240,41,78,18,32,18,28,9,31,29,8,6,13,24,home,win,118.0,UTAH JAZZ,100.0
LOS ANGELES LAKERS,240,37,83,5,13,17,27,12,31,20,7,2,9,17,away,win,96.0,DALLAS MAVERICKS,91.0
DALLAS MAVERICKS,240,37,86,4,16,13,15,15,33,21,6,9,13,20,home,loss,91.0,LOS ANGELES LAKERS,96.0
DETROIT PISTONS,240,44,88,6,16,7,7,8,25,24,7,1,12,20,away,loss,101.0,DENVER NUGGETS,131.0
DENVER NUGGETS,240,46,82,18,37,21,29,11,33,33,10,3,11,8,home,win,131.0,DETROIT PISTONS,101.0
SAN ANTONIO SPURS,240,41,86,6,17,27,34,9,33,18,11,3,11,24,away,win,115.0,HOUSTON ROCKETS,107.0
HOUSTON ROCKETS,240,38,79,9,22,22,25,7,34,23,8,5,18,32,home,loss,107.0,SAN ANTONIO SPURS,115.0
MEMPHIS GRIZZLIES,240,33,84,1,10,18,25,12,26,17,8,3,13,23,away,loss,85.0,MIAMI HEAT,118.0
MIAMI HEAT,240,40,69,12,19,26,30,5,35,27,10,11,13,25,home,win,118.0,MEMPHIS GRIZZLIES,85.0
PHILADELPHIA 76ERS,240,31,78,6,16,6,8,12,22,23,6,2,20,17,away,loss,74.0,MILWAUKEE BUCKS,102.0
MILWAUKEE BUCKS,240,40,76,9,17,13,19,12,32,27,16,6,12,15,home,win,102.0,PHILADELPHIA 76ERS,74.0
SACRAMENTO KINGS,240,40,84,3,10,20,26,14,30,18,6,6,15,22,away,loss,103.0,NEW ORLEANS HORNETS,115.0
NEW ORLEANS HORNETS,240,42,81,3,13,28,34,9,30,24,10,7,12,24,home,win,115.0,SACRAMENTO KINGS,103.0
LOS ANGELES CLIPPERS,240,43,83,5,14,31,43,13,37,24,4,4,11,24,away,win,122.0,WASHINGTON WIZARDS,101.0
WASHINGTON WIZARDS,240,37,89,3,16,24,29,10,28,16,7,2,10,27,home,loss,101.0,LOS ANGELES CLIPPERS,122.0
