team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
MEMPHIS GRIZZLIES,240,44,84,3,10,18,24,12,28,24,5,5,13,26,away,loss,109.0,ATLANTA HAWKS,112.0
ATLANTA HAWKS,240,42,79,7,12,21,26,8,20,33,6,4,11,20,home,win,112.0,MEMPHIS GRIZZLIES,109.0
PORTLAND TRAIL BLAZERS,240,34,74,7,17,20,23,7,21,19,7,5,11,26,away,loss,95.0,BOSTON CELTICS,99.0
BOSTON CELTICS,240,36,63,6,14,21,26,3,27,23,4,3,17,20,home,win,99.0,PORTLAND TRAIL BLAZERS,95.0
ORLANDO MAGIC,240,37,76,10,21,23,24,14,30,15,5,6,19,19,away,win,107.0,CHICAGO BULLS,78.0
CHICAGO BULLS,240,30,71,4,11,14,21,7,14,21,8,10,15,22,home,loss,78.0,ORLANDO MAGIC,107.0
MINNESOTA TIMBERWOLVES,240,32,82,4,14,18,23,11,35,14,9,5,17,18,away,loss,86.0,DALLAS MAVERICKS,100.0
DALLAS MAVERICKS,240,36,87,10,24,18,23,11,39,21,12,1,14,20,home,win,100.0,MINNESOTA TIMBERWOLVES,86.0
MILWAUKEE BUCKS,240,32,80,7,22,23,32,8,29,22,8,11,13,28,away,loss,94.0,DENVER NUGGETS,105.0
DENVER NUGGETS,240,34,75,6,21,31,41,7,38,19,5,6,16,23,home,win,105.0,MILWAUKEE BUCKS,94.0
LOS ANGELES LAKERS,240,37,82,5,16,20,23,12,28,20,8,5,11,19,away,loss,99.0,HOUSTON ROCKETS,109.0
HOUSTON ROCKETS,240,40,79,10,22,19,21,8,29,27,5,5,13,20,home,win,109.0,LOS ANGELES LAKERS,99.0
SAN ANTONIO SPURS,240,32,90,9,30,12,17,18,25,21,9,2,8,18,away,loss,85.0,LOS ANGELES CLIPPERS,90.0
LOS ANGELES CLIPPERS,240,37,75,7,22,9,18,12,38,24,5,9,19,20,home,win,90.0,SAN ANTONIO SPURS,85.0
DETROIT PISTONS,240,28,76,5,19,11,19,13,26,11,5,3,16,16,away,loss,72.0,MIAMI HEAT,97.0
MIAMI HEAT,240,39,76,6,12,13,21,10,35,23,10,4,10,18,home,win,97.0,DETROIT PISTONS,72.0
OKLAHOMA CITY THUNDER,315,43,101,5,12,32,41,12,38,19,10,5,13,31,away,win,123.0,NEW JERSEY NETS,120.0
NEW JERSEY NETS,315,43,93,8,16,26,32,10,35,17,6,6,15,30,home,loss,120.0,OKLAHOMA CITY THUNDER,123.0
CHARLOTTE BOBCATS,240,29,71,3,11,12,19,7,31,15,5,2,13,18,away,loss,73.0,NEW ORLEANS HORNETS,89.0
NEW ORLEANS HORNETS,240,36,77,6,18,11,17,10,32,25,7,8,11,15,home,win,89.0,CHARLOTTE BOBCATS,73.0
WASHINGTON WIZARDS,240,38,83,3,9,29,41,9,21,22,8,5,11,22,away,loss,108.0,TORONTO RAPTORS,127.0
TORONTO RAPTORS,240,51,88,6,11,19,27,14,38,28,6,7,11,29,home,win,127.0,WASHINGTON WIZARDS,108.0
INDIANA PACERS,240,30,66,9,24,19,25,7,25,19,1,9,18,14,away,loss,88.0,UTAH JAZZ,110.0
UTAH JAZZ,240,45,98,8,25,12,15,19,27,29,11,6,7,21,home,win,110.0,INDIANA PACERS,88.0
