team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
OKLAHOMA CITY THUNDER,240,31,71,7,16,30,36,10,34,17,9,3,12,24,away,win,99.0,CHARLOTTE BOBCATS,81.0
CHARLOTTE BOBCATS,240,30,75,4,14,17,26,8,24,18,6,10,15,27,home,loss,81.0,OKLAHOMA CITY THUNDER,99.0
PHILADELPHIA 76ERS,240,28,80,2,15,18,23,14,23,13,7,2,18,14,away,loss,76.0,CHICAGO BULLS,121.0
CHICAGO BULLS,240,49,76,6,11,17,21,4,36,32,11,9,12,16,home,win,121.0,PHILADELPHIA 76ERS,76.0
MILWAUKEE BUCKS,240,37,73,8,14,16,18,13,26,19,8,4,16,18,away,win,98.0,LOS ANGELES LAKERS,79.0
LOS ANGELES LAKERS,240,35,77,2,13,7,13,15,20,17,6,5,16,19,home,loss,79.0,MILWAUKEE BUCKS,98.0
NEW JERSEY NETS,240,40,76,4,13,17,23,7,42,15,3,3,14,24,away,win,101.0,MEMPHIS GRIZZLIES,94.0
MEMPHIS GRIZZLIES,240,35,88,4,13,20,29,12,27,16,11,6,8,21,home,loss,94.0,NEW JERSEY NETS,101.0
DALLAS MAVERICKS,240,38,76,12,26,17,21,4,34,28,5,0,13,18,away,win,105.0,ORLANDO MAGIC,99.0
ORLANDO MAGIC,240,38,86,11,29,12,12,11,29,22,6,3,12,22,home,loss,99.0,DALLAS MAVERICKS,105.0
GOLDEN STATE WARRIORS,265,42,89,10,25,23,33,10,38,24,12,8,19,28,away,win,117.0,SACRAMENTO KINGS,109.0
SACRAMENTO KINGS,265,39,100,7,23,24,28,17,39,18,9,7,19,27,home,loss,109.0,GOLDEN STATE WARRIORS,117.0
