team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW ORLEANS HORNETS,240,33,76,5,12,12,21,11,24,21,10,7,11,17,away,win,83.0,BOSTON CELTICS,81.0
BOSTON CELTICS,240,34,76,3,16,10,15,10,30,16,6,8,17,17,home,loss,81.0,NEW ORLEANS HORNETS,83.0
GOLDEN STATE WARRIORS,240,38,77,10,24,10,16,7,32,16,9,8,13,21,away,win,96.0,CHARLOTTE BOBCATS,95.0
CHARLOTTE BOBCATS,240,35,83,5,16,20,28,18,32,19,9,4,13,16,home,loss,95.0,GOLDEN STATE WARRIORS,96.0
NEW JERSEY NETS,240,30,77,3,13,18,23,12,34,17,4,4,16,22,away,loss,81.0,CHICAGO BULLS,90.0
CHICAGO BULLS,240,30,76,6,22,24,29,11,32,21,5,4,11,17,home,win,90.0,NEW JERSEY NETS,81.0
TORONTO RAPTORS,240,40,96,4,15,21,27,19,34,20,8,6,14,24,away,loss,105.0,HOUSTON ROCKETS,114.0
HOUSTON ROCKETS,240,44,91,5,17,21,28,11,36,25,7,10,13,15,home,win,114.0,TORONTO RAPTORS,105.0
WASHINGTON WIZARDS,240,31,80,6,19,18,22,13,26,12,10,4,22,21,away,loss,86.0,INDIANA PACERS,95.0
INDIANA PACERS,240,38,78,5,19,14,18,11,34,19,15,4,23,23,home,win,95.0,WASHINGTON WIZARDS,86.0
PHILADELPHIA 76ERS,240,39,83,9,20,11,16,7,28,26,9,2,11,16,away,loss,98.0,LOS ANGELES LAKERS,102.0
LOS ANGELES LAKERS,240,42,82,4,14,14,19,11,34,19,6,4,14,15,home,win,102.0,PHILADELPHIA 76ERS,98.0
ATLANTA HAWKS,240,33,73,5,18,23,29,5,31,19,8,4,12,17,away,loss,94.0,OKLAHOMA CITY THUNDER,103.0
OKLAHOMA CITY THUNDER,240,39,81,10,18,15,17,7,35,20,6,5,12,22,home,win,103.0,ATLANTA HAWKS,94.0
DETROIT PISTONS,240,31,76,5,20,8,18,13,27,18,11,4,14,19,away,loss,75.0,PHOENIX SUNS,92.0
PHOENIX SUNS,240,34,71,12,27,12,18,8,30,21,7,1,17,16,home,win,92.0,DETROIT PISTONS,75.0
