team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,location,outcome,game_score,opponent,opponent_score
NEW YORK KNICKS,240,36,77,10,23,10,15,7,31,23,12,4,13,13,away,win,92.0,ATLANTA HAWKS,79.0
ATLANTA HAWKS,240,33,74,6,17,7,9,7,27,15,2,3,19,16,home,loss,79.0,NEW YORK KNICKS,92.0
NEW ORLEANS HORNETS,240,39,75,3,10,15,18,5,32,21,6,7,11,21,away,win,96.0,CLEVELAND CAVALIERS,81.0
CLEVELAND CAVALIERS,240,28,76,6,18,19,27,13,27,19,4,9,17,19,home,loss,81.0,NEW ORLEANS HORNETS,96.0
MEMPHIS GRIZZLIES,240,41,87,3,15,19,24,15,27,24,10,2,11,21,away,win,104.0,DALLAS MAVERICKS,103.0
DALLAS MAVERICKS,240,37,73,10,21,19,23,8,29,21,8,8,15,23,home,loss,103.0,MEMPHIS GRIZZLIES,104.0
WASHINGTON WIZARDS,240,36,82,4,16,26,34,8,21,15,6,3,11,21,away,loss,102.0,DETROIT PISTONS,113.0
DETROIT PISTONS,240,47,91,7,18,12,14,11,34,29,2,7,9,25,home,win,113.0,WASHINGTON WIZARDS,102.0
CHICAGO BULLS,240,34,74,3,14,16,20,10,26,16,7,5,15,17,away,win,87.0,MIAMI HEAT,86.0
MIAMI HEAT,240,33,68,3,9,17,23,8,22,18,8,4,16,23,home,loss,86.0,CHICAGO BULLS,87.0
BOSTON CELTICS,240,35,68,5,10,14,15,3,30,23,11,3,17,17,away,win,89.0,MILWAUKEE BUCKS,83.0
MILWAUKEE BUCKS,240,33,80,8,21,9,13,12,27,20,11,2,16,18,home,loss,83.0,BOSTON CELTICS,89.0
PHOENIX SUNS,265,48,101,14,31,8,14,8,37,32,4,3,15,29,away,loss,118.0,OKLAHOMA CITY THUNDER,122.0
OKLAHOMA CITY THUNDER,265,39,80,7,19,37,47,6,43,24,8,9,14,21,home,win,122.0,PHOENIX SUNS,118.0
GOLDEN STATE WARRIORS,265,48,98,4,19,17,18,12,27,19,9,6,20,26,away,loss,117.0,PHILADELPHIA 76ERS,125.0
PHILADELPHIA 76ERS,265,48,97,3,12,26,31,17,36,32,14,3,19,17,home,win,125.0,GOLDEN STATE WARRIORS,117.0
LOS ANGELES LAKERS,240,42,90,8,23,7,10,14,35,26,6,5,6,21,away,win,99.0,SAN ANTONIO SPURS,83.0
SAN ANTONIO SPURS,240,31,86,7,21,14,19,16,27,14,3,2,10,17,home,loss,83.0,LOS ANGELES LAKERS,99.0
